SWAT,DATE,CONIDX,CONJPOS,CONKPOS,DRAWDOWN,SGAS,DEPTH,WELL,CONIPOS,WELLMODEL,PRESSURE,CONBPRES
1.0,2018-11-07,10,42,10,0,-8.257809019918128e-11,1708.1497802734375,R_A6,17,STANDARD,278.66082763671875,278.66082763671875
1.0,2018-11-07,11,42,11,0,-4.037938733381097e-11,1710.0621337890625,R_A6,17,STANDARD,280.0902099609375,280.0902099609375
1.0,2018-11-07,12,42,12,0,-1.206702533035342e-11,1712.35302734375,R_A6,17,STANDARD,280.34600830078125,280.34600830078125
1.0,2018-11-07,13,42,13,0,-8.504024849760594e-13,1714.6439208984375,R_A6,17,STANDARD,280.593505859375,280.593505859375
1.0,2018-11-07,14,42,14,0,-7.894734128585656e-13,1716.934814453125,R_A6,17,STANDARD,280.8104553222656,280.8104553222656
1.0,2018-11-07,15,42,15,0,-5.809543384555083e-13,1719.2255859375,R_A6,17,STANDARD,281.0279846191406,281.0279846191406
1.0,2018-11-07,16,42,16,0,-1.5848472978852862e-13,1721.5164794921875,R_A6,17,STANDARD,281.39105224609375,281.39105224609375
1.0,2018-11-07,17,42,17,0,-2.532345264472796e-13,1723.807373046875,R_A6,17,STANDARD,281.6089172363281,281.6089172363281
1.0,2018-11-07,18,42,18,0,-2.3438615956959674e-13,1725.3330078125,R_A6,17,STANDARD,281.753662109375,281.753662109375
1.0,2018-11-07,19,42,25,0,1.8427032360927853e-13,1726.566650390625,R_A6,17,STANDARD,282.99151611328125,282.99151611328125
1.0,2018-11-07,20,42,26,0,9.280553078415063e-14,1728.27392578125,R_A6,17,STANDARD,283.1530456542969,283.1530456542969
1.0,2018-11-07,21,42,27,0,5.353151281079387e-17,1729.981201171875,R_A6,17,STANDARD,283.7779846191406,283.7779846191406
1.0,2018-11-07,22,42,28,0,8.597272616001483e-21,1731.6885986328125,R_A6,17,STANDARD,284.39483642578125,284.39483642578125
1.0,2018-11-07,23,42,29,0,-9.788445087368703e-16,1733.395751953125,R_A6,17,STANDARD,283.61505126953125,283.61505126953125
