SWAT,DATE,DRAWDOWN,CONIDX,CONIPOS,CONJPOS,CONBPRES,WELLMODEL,SGAS,CONKPOS,PRESSURE,WELL,DEPTH
1.0,2018-11-07,0,9,17,42,276.51287841796875,STANDARD,-1.5162782054239932e-12,9,276.51287841796875,R_A6,1707.2564697265625
1.0,2018-11-07,0,10,17,42,276.5760803222656,STANDARD,0.0,10,276.5760803222656,R_A6,1708.801025390625
1.0,2018-11-07,0,11,17,42,279.4021301269531,STANDARD,-1.4889328105952698e-13,11,279.4021301269531,R_A6,1710.7244873046875
1.0,2018-11-07,0,12,17,42,279.6591796875,STANDARD,-4.0198384578709126e-14,12,279.6591796875,R_A6,1713.0269775390625
1.0,2018-11-07,0,13,17,42,279.8991394042969,STANDARD,-4.662416625196043e-15,13,279.8991394042969,R_A6,1715.329345703125
1.0,2018-11-07,0,14,17,42,280.1171569824219,STANDARD,-2.6352582005532412e-15,14,280.1171569824219,R_A6,1717.6318359375
1.0,2018-11-07,0,15,17,42,280.3352966308594,STANDARD,-1.6208378845152167e-15,15,280.3352966308594,R_A6,1719.934326171875
1.0,2018-11-07,0,16,17,42,280.6981201171875,STANDARD,-5.539941699760314e-16,16,280.6981201171875,R_A6,1722.2366943359375
1.0,2018-11-07,0,17,17,42,280.915771484375,STANDARD,-9.440850294386324e-16,17,280.915771484375,R_A6,1724.5391845703125
1.0,2018-11-07,0,18,17,42,281.0633850097656,STANDARD,-8.003530144706751e-16,18,281.0633850097656,R_A6,1726.1009521484375
1.0,2018-11-07,0,19,17,42,280.31500244140625,STANDARD,4.682955321282388e-17,25,280.31500244140625,R_A6,1727.373046875
1.0,2018-11-07,0,20,17,42,280.7890930175781,STANDARD,1.27422565967782e-17,26,280.7890930175781,R_A6,1729.0960693359375
1.0,2018-11-07,0,21,17,42,281.27154541015625,STANDARD,6.305671293462773e-23,27,281.27154541015625,R_A6,1730.819091796875
1.0,2018-11-07,0,22,17,42,281.1446838378906,STANDARD,2.7718419076103338e-18,28,281.1446838378906,R_A6,1732.5421142578125
1.0,2018-11-07,0,23,17,42,280.9834899902344,STANDARD,4.635094154731702e-18,29,280.9834899902344,R_A6,1734.2652587890625
