PRESSURE,DEPTH,SWAT,CONIDX,WELL,CONJPOS,DRAWDOWN,DATE,CONIPOS,CONBPRES,SGAS,WELLMODEL,CONKPOS
277.8808288574219,1643.376220703125,0.06551896035671234,12,R_A4,50,0,2018-09-12,33,277.8808288574219,0.0,STANDARD,4
277.9756164550781,1641.74560546875,0.06598491966724396,13,R_A4,50,0,2018-09-12,34,277.9756164550781,0.0,STANDARD,4
277.851318359375,1639.8814697265625,0.06178807094693184,14,R_A4,50,0,2018-09-12,34,277.851318359375,0.0,STANDARD,3
278.12677001953125,1641.53173828125,0.05961135774850845,15,R_A4,50,0,2018-09-12,35,278.12677001953125,0.0,STANDARD,3
278.0072937011719,1639.72607421875,0.3006036877632141,16,R_A4,50,0,2018-09-12,35,278.0072937011719,0.0,STANDARD,2
278.2402648925781,1645.137451171875,0.23421815037727356,17,R_A4,49,0,2018-09-12,35,278.2402648925781,0.0,STANDARD,2
278.12200927734375,1643.3699951171875,0.23104585707187653,18,R_A4,49,0,2018-09-12,35,278.12200927734375,0.0,STANDARD,1
276.85394287109375,1646.5008544921875,0.08637532591819763,19,R_A4,49,0,2018-09-12,36,276.85394287109375,0.0,STANDARD,28
276.4403076171875,1640.3194580078125,0.0567195788025856,20,R_A4,49,0,2018-09-12,36,276.4403076171875,0.0,STANDARD,27
275.8560485839844,1638.251220703125,0.04867153987288475,21,R_A4,48,0,2018-09-12,36,275.8560485839844,0.0,STANDARD,27
276.8092956542969,1644.7625732421875,0.10362056642770767,22,R_A4,48,0,2018-09-12,37,276.8092956542969,0.0,STANDARD,27
281.4288635253906,1650.5482177734375,1.0,23,R_A4,48,0,2018-09-12,37,281.4288635253906,2.335626050203876e-12,STANDARD,28
277.6072692871094,1649.252685546875,0.216673344373703,24,R_A4,48,0,2018-09-12,38,277.6072692871094,0.0,STANDARD,27
277.839599609375,1655.4683837890625,0.32251009345054626,25,R_A4,47,0,2018-09-12,38,277.839599609375,0.0,STANDARD,27
275.9682922363281,1694.354736328125,1.0,1,R_A6,42,0,2018-11-07,17,275.9682922363281,-9.681007894207089e-14,STANDARD,1
276.1092529296875,1695.8865966796875,1.0,2,R_A6,42,0,2018-11-07,17,276.1092529296875,-5.838161714049467e-14,STANDARD,2
276.2448425292969,1697.4183349609375,1.0,3,R_A6,42,0,2018-11-07,17,276.2448425292969,-3.937013204596135e-14,STANDARD,3
276.37451171875,1698.9501953125,1.0,4,R_A6,42,0,2018-11-07,17,276.37451171875,-2.8512663828280174e-14,STANDARD,4
276.5029296875,1700.48193359375,1.0,5,R_A6,42,0,2018-11-07,17,276.5029296875,-3.9931172788904706e-14,STANDARD,5
276.6379699707031,1702.0137939453125,1.0,6,R_A6,42,0,2018-11-07,17,276.6379699707031,-1.7900639737861157e-12,STANDARD,6
276.4819641113281,1703.5455322265625,1.0,7,R_A6,42,0,2018-11-07,17,276.4819641113281,-2.9872042339729177e-12,STANDARD,7
