SGAS,WELL,CONKPOS,CONJPOS,PRESSURE,CONIPOS,DRAWDOWN,CONBPRES,SWAT,DEPTH,DATE,CONIDX,WELLMODEL
-1.7653316308763323e-11,R_A6,8,42,278.236328125,17,0,278.236328125,1.0,1705.3759765625,2018-11-07,8,STANDARD
-7.545339136480478e-13,R_A6,9,42,278.71539306640625,17,0,278.71539306640625,1.0,1706.9140625,2018-11-07,9,STANDARD
-1.1138961931653202e-12,R_A6,10,42,278.6453857421875,17,0,278.6453857421875,1.0,1708.4522705078125,2018-11-07,10,STANDARD
-8.88595013542881e-12,R_A6,11,42,279.2434997558594,17,0,279.2434997558594,1.0,1710.36767578125,2018-11-07,11,STANDARD
-4.403794169605124e-12,R_A6,12,42,279.4605712890625,17,0,279.4605712890625,1.0,1712.66015625,2018-11-07,12,STANDARD
-3.251641577523001e-13,R_A6,13,42,279.68963623046875,17,0,279.68963623046875,1.0,1714.9527587890625,2018-11-07,13,STANDARD
-3.319587172419952e-13,R_A6,14,42,279.9067687988281,17,0,279.9067687988281,1.0,1717.245361328125,2018-11-07,14,STANDARD
-1.8600365117495826e-13,R_A6,15,42,280.1244201660156,17,0,280.1244201660156,1.0,1719.5379638671875,2018-11-07,15,STANDARD
-5.078602198071297e-14,R_A6,16,42,280.4876403808594,17,0,280.4876403808594,1.0,1721.83056640625,2018-11-07,16,STANDARD
-5.574824591758967e-14,R_A6,17,42,280.70562744140625,17,0,280.70562744140625,1.0,1724.123046875,2018-11-07,17,STANDARD
-7.775174276115904e-14,R_A6,18,42,280.85284423828125,17,0,280.85284423828125,1.0,1725.6746826171875,2018-11-07,18,STANDARD
1.0196650381683048e-14,R_A6,29,42,280.98016357421875,17,0,280.98016357421875,1.0,1726.9368896484375,2018-11-07,19,STANDARD
5.830914246042875e-15,R_A6,30,42,281.489501953125,17,0,281.489501953125,1.0,1728.65087890625,2018-11-07,20,STANDARD
6.947726648347995e-21,R_A6,31,42,282.4342956542969,17,0,282.4342956542969,1.0,1730.3648681640625,2018-11-07,21,STANDARD
3.7924898226170857e-22,R_A6,32,42,282.7060241699219,17,0,282.7060241699219,1.0,1732.078857421875,2018-11-07,22,STANDARD
5.66509531757967e-17,R_A6,33,42,281.68804931640625,17,0,281.68804931640625,1.0,1733.792724609375,2018-11-07,23,STANDARD
