DEPTH,DATE,CONKPOS,PRESSURE,CONIDX,WELL,WELLMODEL,DRAWDOWN,CONBPRES,SWAT,SGAS,CONJPOS,CONIPOS
1703.083984375,2018-11-07,6,283.28424072265625,6,R_A6,STANDARD,0,283.28424072265625,1.0,-2.958032810598701e-16,42,17
1704.6318359375,2018-11-07,7,283.1935729980469,7,R_A6,STANDARD,0,283.1935729980469,1.0,-5.1688792236995445e-15,42,17
1706.1796875,2018-11-07,8,283.3406982421875,8,R_A6,STANDARD,0,283.3406982421875,1.0,-3.1793470613649625e-15,42,17
1707.7274169921875,2018-11-07,9,283.8092346191406,9,R_A6,STANDARD,0,283.8092346191406,1.0,-2.0267079089939812e-16,42,17
1709.2752685546875,2018-11-07,10,283.7354431152344,10,R_A6,STANDARD,0,283.7354431152344,1.0,-7.724804953687658e-15,42,17
1711.203369140625,2018-11-07,11,285.4659423828125,11,R_A6,STANDARD,0,285.4659423828125,1.0,2.0496860599684183e-16,42,17
1713.51171875,2018-11-07,12,285.6977233886719,12,R_A6,STANDARD,0,285.6977233886719,1.0,3.258736256667776e-17,42,17
1715.8201904296875,2018-11-07,13,285.9651794433594,13,R_A6,STANDARD,0,285.9651794433594,1.0,2.899067869290124e-18,42,17
1718.1285400390625,2018-11-07,14,286.1843566894531,14,R_A6,STANDARD,0,286.1843566894531,1.0,2.5197451742498446e-18,42,17
1720.4368896484375,2018-11-07,15,286.4039001464844,15,R_A6,STANDARD,0,286.4039001464844,1.0,3.6287245080086093e-19,42,17
1722.7452392578125,2018-11-07,16,286.7687072753906,16,R_A6,STANDARD,0,286.7687072753906,1.0,2.65725386982307e-19,42,17
1725.0537109375,2018-11-07,17,286.98809814453125,17,R_A6,STANDARD,0,286.98809814453125,1.0,4.1373537307644032e-19,42,17
1726.6134033203125,2018-11-07,18,287.135986328125,18,R_A6,STANDARD,0,287.135986328125,1.0,3.1227805203163156e-19,42,17
1727.8824462890625,2018-11-07,26,287.28533935546875,19,R_A6,STANDARD,0,287.28533935546875,1.0,-5.663906245449125e-19,42,17
1729.609375,2018-11-07,27,287.9868469238281,20,R_A6,STANDARD,0,287.9868469238281,1.0,-6.546220126039431e-20,42,17
1731.3363037109375,2018-11-07,28,288.8647766113281,21,R_A6,STANDARD,0,288.8647766113281,1.0,-1.8887053239030865e-25,42,17
1733.0633544921875,2018-11-07,29,289.030029296875,22,R_A6,STANDARD,0,289.030029296875,1.0,-2.7446384496631744e-26,42,17
1734.790283203125,2018-11-07,30,287.9396057128906,23,R_A6,STANDARD,0,287.9396057128906,1.0,-1.4905174252746144e-20,42,17
