SWAT,DEPTH,PRESSURE,CONIDX,CONBPRES,DATE,WELL,SGAS,CONIPOS,CONKPOS,WELLMODEL,CONJPOS,DRAWDOWN
1.0,1711.9591064453125,282.40374755859375,12,282.40374755859375,2018-11-07,R_A6,6.010226205610536e-10,17,12,STANDARD,42,0
1.0,1714.22412109375,282.6579895019531,13,282.6579895019531,2018-11-07,R_A6,6.6741438764506e-11,17,13,STANDARD,42,0
1.0,1716.4892578125,282.8725891113281,14,282.8725891113281,2018-11-07,R_A6,3.509455573369458e-11,17,14,STANDARD,42,0
1.0,1718.75439453125,283.0875549316406,15,283.0875549316406,2018-11-07,R_A6,3.337295717553701e-11,17,15,STANDARD,42,0
1.0,1721.01953125,283.4479064941406,16,283.4479064941406,2018-11-07,R_A6,1.0089603631746602e-11,17,16,STANDARD,42,0
1.0,1723.2845458984375,283.6630859375,17,283.6630859375,2018-11-07,R_A6,1.454616375268225e-11,17,17,STANDARD,42,0
1.0,1724.8519287109375,283.81170654296875,18,283.81170654296875,2018-11-07,R_A6,1.2208992497542148e-11,17,18,STANDARD,42,0
1.0,1726.1375732421875,284.3917541503906,19,284.3917541503906,2018-11-07,R_A6,3.4592734926564006e-11,17,25,STANDARD,42,0
1.0,1727.8392333984375,284.87554931640625,20,284.87554931640625,2018-11-07,R_A6,1.473661644102453e-11,17,26,STANDARD,42,0
1.0,1729.5408935546875,285.58233642578125,21,285.58233642578125,2018-11-07,R_A6,3.188019593483883e-17,17,27,STANDARD,42,0
1.0,1731.24267578125,285.89959716796875,22,285.89959716796875,2018-11-07,R_A6,6.779099980354847e-18,17,28,STANDARD,42,0
1.0,1732.9443359375,285.12823486328125,23,285.12823486328125,2018-11-07,R_A6,2.662103935728577e-13,17,29,STANDARD,42,0
