PRESSURE,WELL,CONKPOS,CONJPOS,WELLMODEL,DEPTH,SGAS,CONBPRES,CONIDX,DRAWDOWN,SWAT,DATE,CONIPOS
277.3133239746094,R_A5,14,21,STANDARD,1705.6856689453125,-1.6729184704189493e-10,277.3133239746094,14,0,1.0,2018-04-28,31
277.5097351074219,R_A5,15,21,STANDARD,1707.63623046875,-3.2197491200980366e-11,277.5097351074219,15,0,1.0,2018-04-28,31
277.8977355957031,R_A5,16,21,STANDARD,1709.5867919921875,-8.69043118717494e-12,277.8977355957031,16,0,1.0,2018-04-28,31
278.2136535644531,R_A5,17,21,STANDARD,1711.537353515625,-8.950814915642535e-12,278.2136535644531,17,0,1.0,2018-04-28,31
278.6623229980469,R_A5,18,21,STANDARD,1713.35400390625,-1.6130381752521572e-11,278.6623229980469,18,0,1.0,2018-04-28,31
278.95880126953125,R_A5,19,21,STANDARD,1714.3951416015625,0.0,278.95880126953125,19,0,1.0,2018-04-28,31
279.0243835449219,R_A5,27,21,STANDARD,1715.7628173828125,-1.620138918856373e-11,279.0243835449219,20,0,1.0,2018-04-28,31
279.46136474609375,R_A5,28,21,STANDARD,1718.098388671875,-1.037484768234842e-11,279.46136474609375,21,0,1.0,2018-04-28,31
285.1100158691406,R_A5,29,21,STANDARD,1720.43408203125,-4.813734147770186e-19,285.1100158691406,22,0,1.0,2018-04-28,31
279.35894775390625,R_A5,30,21,STANDARD,1722.7696533203125,-2.6083378078939345e-13,279.35894775390625,23,0,1.0,2018-04-28,31
281.36334228515625,R_A5,31,21,STANDARD,1725.105224609375,-2.6889896879994326e-19,281.36334228515625,24,0,1.0,2018-04-28,31
278.4756774902344,R_A3,1,41,STANDARD,1609.243408203125,0.0,278.4756774902344,1,0,0.649496853351593,2018-07-03,28
278.6102294921875,R_A3,2,41,STANDARD,1611.3077392578125,0.0,278.6102294921875,2,0,0.1976512223482132,2018-07-03,28
278.747802734375,R_A3,3,41,STANDARD,1613.3720703125,0.0,278.747802734375,3,0,0.15820010006427765,2018-07-03,28
278.8854675292969,R_A3,4,41,STANDARD,1615.4365234375,0.0,278.8854675292969,4,0,0.1727714091539383,2018-07-03,28
279.031982421875,R_A3,5,41,STANDARD,1617.5008544921875,0.0,279.031982421875,5,0,0.650219202041626,2018-07-03,28
279.1794128417969,R_A3,6,41,STANDARD,1619.565185546875,0.0,279.1794128417969,6,0,0.3384891152381897,2018-07-03,28
278.4053039550781,R_A3,6,41,STANDARD,1609.3663330078125,0.0,278.4053039550781,7,0,0.649809718132019,2018-07-03,29
278.56756591796875,R_A3,7,41,STANDARD,1611.4163818359375,0.0,278.56756591796875,8,0,0.19830110669136047,2018-07-03,29
278.7051086425781,R_A3,8,41,STANDARD,1613.46630859375,0.0,278.7051086425781,9,0,0.35214686393737793,2018-07-03,29
278.927734375,R_A3,9,41,STANDARD,1615.516357421875,0.0,278.927734375,10,0,0.8015108704566956,2018-07-03,29
280.41259765625,R_A3,10,41,STANDARD,1617.5662841796875,0.0,280.41259765625,11,0,0.7959188222885132,2018-07-03,29
280.76483154296875,R_A3,11,41,STANDARD,1619.750732421875,0.0,280.76483154296875,12,0,0.04922627657651901,2018-07-03,29
280.9195556640625,R_A3,12,41,STANDARD,1622.0697021484375,0.0,280.9195556640625,13,0,0.05498134344816208,2018-07-03,29
281.0744323730469,R_A3,13,41,STANDARD,1624.388671875,0.0,281.0744323730469,14,0,0.372634619474411,2018-07-03,29
283.0856628417969,R_A3,15,41,STANDARD,1629.026611328125,0.0,283.0856628417969,15,0,0.4877808392047882,2018-07-03,29
283.232177734375,R_A3,16,41,STANDARD,1630.9468994140625,0.0,283.232177734375,16,0,0.8067102432250977,2018-07-03,29
287.24578857421875,R_A3,27,41,STANDARD,1633.5262451171875,1.8544170105744273e-12,287.24578857421875,17,0,1.0,2018-07-03,29
283.3580017089844,R_A3,28,41,STANDARD,1637.1630859375,0.0,283.3580017089844,18,0,0.04381305351853371,2018-07-03,29
283.6007080078125,R_A3,29,41,STANDARD,1640.8001708984375,0.0,283.6007080078125,19,0,0.05204376205801964,2018-07-03,29
287.4544372558594,R_A3,30,41,STANDARD,1644.4371337890625,-7.945148879084929e-12,287.4544372558594,20,0,1.0,2018-07-03,29
284.075439453125,R_A3,31,41,STANDARD,1648.0740966796875,0.0,284.075439453125,21,0,0.06269389390945435,2018-07-03,29
276.8186340332031,R_A4,1,52,STANDARD,1631.1873779296875,0.0,276.8186340332031,1,0,0.05310598388314247,2018-09-12,30
276.6089172363281,R_A4,1,52,STANDARD,1627.4293212890625,0.0,276.6089172363281,2,0,0.049767717719078064,2018-09-12,31
276.7462158203125,R_A4,2,52,STANDARD,1629.4896240234375,0.0,276.7462158203125,3,0,0.05104970186948776,2018-09-12,31
276.8835144042969,R_A4,3,52,STANDARD,1631.5498046875,0.0,276.8835144042969,4,0,0.05356062948703766,2018-09-12,31
277.0208435058594,R_A4,4,52,STANDARD,1633.610107421875,0.0,277.0208435058594,5,0,0.058574408292770386,2018-09-12,31
276.9671325683594,R_A4,4,52,STANDARD,1632.3968505859375,0.0,276.9671325683594,6,0,0.05794064700603485,2018-09-12,32
277.17681884765625,R_A4,4,51,STANDARD,1635.880615234375,0.0,277.17681884765625,7,0,0.0584506131708622,2018-09-12,32
277.2913513183594,R_A4,4,51,STANDARD,1637.321044921875,0.0,277.2913513183594,8,0,0.062063779681921005,2018-09-12,33
277.1682434082031,R_A4,3,51,STANDARD,1635.474609375,0.0,277.1682434082031,9,0,0.05664164200425148,2018-09-12,33
277.54461669921875,R_A4,4,50,STANDARD,1642.1485595703125,0.0,277.54461669921875,10,0,0.14827628433704376,2018-09-12,33
277.4831237792969,R_A4,4,50,STANDARD,1641.132080078125,0.0,277.4831237792969,11,0,0.08205773681402206,2018-09-12,34
277.35491943359375,R_A4,3,50,STANDARD,1639.20703125,0.0,277.35491943359375,12,0,0.12334565073251724,2018-09-12,34
277.51702880859375,R_A4,3,50,STANDARD,1640.9061279296875,0.0,277.51702880859375,13,0,0.12482255697250366,2018-09-12,35
277.3930969238281,R_A4,2,50,STANDARD,1639.0426025390625,0.0,277.3930969238281,14,0,0.22969043254852295,2018-09-12,35
277.5032958984375,R_A4,2,49,STANDARD,1641.93212890625,0.0,277.5032958984375,15,0,0.23711815476417542,2018-09-12,35
278.2174072265625,R_A4,30,49,STANDARD,1642.357421875,0.0,278.2174072265625,16,0,0.12618644535541534,2018-09-12,36
277.9371032714844,R_A4,30,48,STANDARD,1639.6068115234375,0.0,277.9371032714844,17,0,0.05683305487036705,2018-09-12,36
278.5583801269531,R_A4,30,48,STANDARD,1646.7513427734375,0.0,278.5583801269531,18,0,0.2291080802679062,2018-09-12,37
279.1798095703125,R_A4,30,48,STANDARD,1653.461669921875,0.0,279.1798095703125,19,0,0.27227726578712463,2018-09-12,38
279.3110046386719,R_A4,30,47,STANDARD,1657.8184814453125,0.0,279.3110046386719,20,0,0.7129040956497192,2018-09-12,38
273.43609619140625,R_A6,1,42,STANDARD,1695.20263671875,5.2254771182021296e-15,273.43609619140625,1,0,1.0,2018-11-07,17
273.5814514160156,R_A6,2,42,STANDARD,1696.7510986328125,3.3212867016769705e-15,273.5814514160156,2,0,1.0,2018-11-07,17
273.7242431640625,R_A6,3,42,STANDARD,1698.299560546875,2.3576442108818284e-15,273.7242431640625,3,0,1.0,2018-11-07,17
273.86358642578125,R_A6,4,42,STANDARD,1699.84814453125,1.936737234006932e-15,273.86358642578125,4,0,1.0,2018-11-07,17
274.0013732910156,R_A6,5,42,STANDARD,1701.3966064453125,5.131411991827171e-15,274.0013732910156,5,0,1.0,2018-11-07,17
274.1418762207031,R_A6,6,42,STANDARD,1702.9451904296875,1.2852014645656912e-13,274.1418762207031,6,0,1.0,2018-11-07,17
273.9857482910156,R_A6,7,42,STANDARD,1704.49365234375,2.461139202592638e-13,273.9857482910156,7,0,1.0,2018-11-07,17
274.1322326660156,R_A6,8,42,STANDARD,1706.042236328125,1.3193864945894307e-13,274.1322326660156,8,0,1.0,2018-11-07,17
274.5787658691406,R_A6,9,42,STANDARD,1707.5906982421875,9.511129676811197e-15,274.5787658691406,9,0,1.0,2018-11-07,17
274.8465270996094,R_A6,10,42,STANDARD,1709.1392822265625,2.5669256704180727e-16,274.8465270996094,10,0,1.0,2018-11-07,17
274.7670593261719,R_A6,11,42,STANDARD,1711.055419921875,-3.856194402966813e-14,274.7670593261719,11,0,1.0,2018-11-07,17
274.9832763671875,R_A6,12,42,STANDARD,1713.3392333984375,-1.7345433967722208e-14,274.9832763671875,12,0,1.0,2018-11-07,17
275.2120056152344,R_A6,13,42,STANDARD,1715.623046875,-1.4011485605791444e-15,275.2120056152344,13,0,1.0,2018-11-07,17
