REAL,DATE,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS,SENSNAME,SENSCASE,RMS_SEED,FWL,MULTFLT_F1,MULTFLT_F2,MULTFLT_F3,MULTFLT_F4,MULTFLT_F5,MULTZ_MIDREEK,INTERPOLATE_WO,INTERPOLATE_GO,COHIBA_MODEL_MODE
19,2000-03-01,6986418176.0,2123294.75,2123621.5,61579212.0,61585024.0,37969660.0,11539.6455078125,11540.0,334669.625,334669.625,334660.0,0.0,311907904.0,8.451939582824707,0.0,0.1642710417509079,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2000-04-01,6927400960.0,1901898.875,1887736.75,120596488.0,120104864.0,37648916.0,10336.4072265625,10257.2578125,655415.6875,655415.6875,652635.0,0.0,312062624.0,292.2476501464844,4548.0009765625,0.24914442002773285,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2000-05-01,6874187776.0,1770178.625,1695579.625,173809504.0,170972256.0,37359712.0,9620.5361328125,9213.5673828125,944616.8125,944616.8125,929042.0,0.0,312211232.0,1686.119140625,25817.001953125,0.3312799334526062,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2000-06-01,6820815872.0,1717652.625,1638625.75,227181152.0,221769648.0,37069648.0,9335.068359375,8903.451171875,1234680.125,1234680.125,1205049.0,0.0,312363008.0,4906.74951171875,50901.0,0.4161533117294312,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2000-07-01,6773217280.0,1579831.125,1509394.625,274779712.0,267051488.0,36810960.0,8586.0380859375,8201.7001953125,1493368.0,1493368.0,1451100.0,0.0,312652640.0,10268.533203125,75951.0,0.4982888400554657,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2000-08-01,6727671808.0,1459380.125,1398302.75,320324736.0,310398880.0,36563432.0,7931.4140625,7597.41943359375,1740895.375,1740895.375,1686620.0,0.0,312952160.0,20750.771484375,105138.0,0.5831621885299683,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2000-09-01,6684744192.0,1375394.625,1325874.25,363252576.0,351500960.0,36329744.0,7503.39453125,7203.8388671875,1974580.875,1974580.875,1909939.0,0.0,313246464.0,36463.15625,136780.015625,0.6680355668067932,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2000-10-01,6645150208.0,1313350.25,1270949.375,402845824.0,389629472.0,36113156.0,7197.17138671875,6905.7666015625,2191170.5,2191170.5,2117112.0,0.0,313527904.0,55021.82421875,169202.0,0.7501711249351501,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2000-11-01,6605789184.0,1264310.0,1227013.0,442206048.0,427666848.0,35896956.0,6955.78466796875,6666.935546875,2407375.25,2407375.25,2323787.0,0.0,313816384.0,76542.15625,204244.0,0.8350445032119751,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2000-12-01,6568905728.0,1224499.125,1191768.75,479089504.0,463419936.0,35693552.0,6763.60302734375,6475.7666015625,2610778.25,2610778.25,2518060.0,0.0,314093632.0,99296.5859375,239515.0,0.9171800017356871,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2001-01-01,6531836928.0,1190873.0,1163525.625,516157568.0,499489216.0,35488272.0,6606.82080078125,6321.87109375,2816063.75,2816063.75,2714038.0,0.0,314378208.0,124711.171875,277189.0,1.0020533800125122,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2001-02-01,6472873984.0,1887414.75,1873729.0,575120768.0,557574848.0,35165868.0,10314.8623046875,10180.322265625,3138465.0,3138465.0,3029628.0,0.0,314660416.0,152506.3125,314403.0,1.0869268178939822,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2001-03-01,6433805312.0,1379733.625,1401034.0,614189632.0,596803776.0,34952796.0,7516.86181640625,7610.60693359375,3351529.5,3351529.5,3242725.0,0.0,314909568.0,183340.25,344655.0,1.1635866165161133,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2001-04-01,6393422336.0,1281449.25,1301814.625,654572992.0,637160000.0,34733196.0,6959.54150390625,7072.09716796875,3571126.25,3571126.25,3461960.0,0.0,315299776.0,253123.046875,414866.03125,1.2484599351882937,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2001-05-01,6355118080.0,1254903.625,1283700.25,692876992.0,675671040.0,34525404.0,6802.07861328125,6973.00048828125,3778907.25,3778907.25,3671150.0,0.0,315654112.0,348807.53125,508601.0,1.3305954933166504,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2001-06-01,6316653568.0,1219249.25,1268368.5,731340928.0,714990464.0,34316992.0,6604.59814453125,6890.2255859375,3987315.0,3987315.0,3884747.0,0.0,316000896.0,466999.40625,619142.0,1.4154688119888306,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2001-07-01,6280911360.0,1170143.5,1244567.125,767082240.0,752327488.0,34123396.0,6337.5244140625,6761.6005859375,4180906.0,4180906.0,4087595.0,0.0,316321760.0,596149.6875,734308.0,1.4976043701171875,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2001-08-01,6245570048.0,1121995.75,1216663.5,802423808.0,790044032.0,33931912.0,6080.048828125,6611.193359375,4372390.5,4372390.5,4292542.0,0.0,316641504.0,741408.9375,858961.0,1.5824778079986572,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2001-09-01,6211298304.0,1090301.75,1204614.875,836694656.0,827387072.0,33746192.0,5908.42236328125,6543.677734375,4558109.5,4558109.5,4495396.0,0.0,316950592.0,897321.875,988430.0,1.6673511266708374,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2001-10-01,6179164160.0,1058778.25,1190271.0,868828864.0,863095232.0,33572080.0,5735.8310546875,6465.900390625,4732217.0,4732217.0,4689373.0,0.0,317240576.0,1057340.625,1117730.0,1.7494866847991943,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2001-11-01,6147040256.0,1025586.9375,1170988.625,900952576.0,899395904.0,33398074.0,5555.70703125,6361.3232421875,4906223.5,4906223.5,4886574.0,0.0,317531968.0,1230945.125,1255454.0,1.8343600034713743,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2001-12-01,6116644352.0,1004643.9375,1160353.625,931346496.0,934206464.0,33233422.0,5441.4677734375,6303.49951171875,5070862.0,5070862.0,5075679.0,0.0,317807072.0,1405872.875,1392488.0,1.9164955615997317,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2002-01-01,6085689856.0,990916.5,1155516.25,962297344.0,970027520.0,33065778.0,5366.62841796875,6277.677734375,5238487.0,5238487.0,5270287.0,0.0,318085280.0,1592671.125,1537496.0,2.0013689994812007,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2002-02-01,6055150080.0,978554.25,1151288.125,992836800.0,1005717440.0,32900308.0,5303.4970703125,6253.58056640625,5403955.5,5403955.5,5464148.0,0.0,318358272.0,1784690.5,1685432.125,2.086242198944092,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2002-03-01,6027921408.0,967484.4375,1146238.0,1020065280.0,1037812096.0,32752700.0,5245.212890625,6226.14306640625,5551562.0,5551562.0,5638480.0,0.0,318600832.0,1962131.125,1821296.125,2.1629021167755127,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2002-04-01,5998114816.0,956651.875,1141515.25,1049871744.0,1073199040.0,32591084.0,5187.42724609375,6201.193359375,5713178.5,5713178.5,5830717.0,0.0,318865408.0,2162562.5,1974069.125,2.2477755546569824,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2002-05-01,5969716736.0,942529.4375,1132282.75,1078269568.0,1107167488.0,32437072.0,5111.9990234375,6150.76611328125,5867189.0,5867189.0,6015240.0,0.0,319117792.0,2360174.0,2124148.0,2.32991099357605,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2002-06-01,5940722688.0,931643.4375,1124983.75,1107263232.0,1142041984.0,32279792.0,5054.06787109375,6111.38720703125,6024466.0,6024466.0,6204693.0,0.0,319375008.0,2567957.25,2281780.0,2.4147844314575195,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2002-07-01,5912836608.0,926496.125,1110101.25,1135149056.0,1175345024.0,32128496.0,5027.0576171875,6030.50048828125,6175762.0,6175762.0,6385608.0,0.0,319621088.0,2771875.5,2439522.0,2.496919870376587,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2002-08-01,5884222976.0,920312.8125,1084009.5,1163762944.0,1208949376.0,31973222.0,4994.3291015625,5889.28955078125,6331035.0,6331035.0,6568176.0,0.0,319873056.0,2984930.25,2610034.0,2.5817933082580566,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2002-09-01,5855975936.0,908872.875,1054247.5,1192009600.0,1241631104.0,31819918.0,4932.96240234375,5727.16064453125,6484339.0,6484339.0,6745718.0,0.0,320122976.0,3199985.0,2787297.0,2.6666667461395264,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2002-10-01,5829204992.0,890462.5625,1020194.9375,1218780288.0,1272236928.0,31674604.0,4833.60009765625,5542.36669921875,6629651.0,6629651.0,6911989.0,0.0,320362848.0,3410141.5,2964779.0,2.7488021850585938,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2002-11-01,5802325504.0,865524.25,985624.5625,1245659520.0,1302791296.0,31528692.0,4698.52490234375,5354.00048828125,6775561.0,6775561.0,7077963.0,0.0,320608192.0,3629773.75,3153119.0,2.8336756229400635,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2002-12-01,5776619520.0,855565.0,967026.125,1271364864.0,1331801984.0,31389144.0,4644.64697265625,5253.33349609375,6915105.5,6915105.5,7235563.0,0.0,320843264.0,3844730.5,3339928.0,2.9158110618591313,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2003-01-01,5750738944.0,833606.375,929821.5,1297244544.0,1360626560.0,31248640.0,4525.685546875,5050.837890625,7055604.5,7055604.5,7392139.0,0.0,321076576.0,4061422.0,3531553.0,3.0006844997406006,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
19,2003-02-01,5749904384.0,0.0,0.0,1298078848.0,1361556352.0,31244110.0,0.0,0.0,7060134.0,7060134.0,7397190.0,0.0,321069568.0,4068416.25,3537734.5,3.003422260284424,multflt1,open,1004,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2000-01-01,7560751616.0,0.0,0.0,0.0,0.0,41091040.0,0.0,0.0,0.0,0.0,0.0,0.0,307462336.0,0.0,0.0,0.0,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2000-02-01,7560749056.0,0.0,0.0,0.0,0.0,41091028.0,0.0,0.0,0.0,0.0,0.0,0.0,307462368.0,0.0,0.0,0.08487337082624435,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2000-03-01,7499168768.0,2123453.0,2123621.5,61580120.0,61585024.0,40756352.0,11540.5048828125,11540.0,334674.5625,334674.5625,334660.0,0.0,307602336.0,0.8105882406234741,0.0,0.1642710417509079,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2000-04-01,7440118272.0,1904833.875,1887736.75,120630856.0,120104864.0,40435424.0,10352.357421875,10257.2578125,655602.4375,655602.4375,652635.0,0.0,307757344.0,2.9684431552886963,4548.0009765625,0.24914442002773285,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2000-05-01,7386740736.0,1779138.5,1695579.625,174007984.0,170972256.0,40145328.0,9669.23046875,9213.5673828125,945695.625,945695.625,929042.0,0.0,307907328.0,14.016214370727539,25817.001953125,0.3312799334526062,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2000-06-01,7332992000.0,1733684.375,1638625.75,227756640.0,221769648.0,39853216.0,9422.197265625,8903.451171875,1237807.875,1237807.875,1205049.0,0.0,308062304.0,48.45244216918945,50901.0,0.4161533117294312,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2000-07-01,7284772352.0,1606957.125,1509394.625,275976160.0,267051488.0,39591156.0,8733.462890625,8201.7001953125,1499870.5,1499870.5,1451100.0,0.0,308357184.0,152.9967498779297,75951.0,0.4982888400554657,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2000-08-01,7238075904.0,1503323.875,1398302.75,322672608.0,310398880.0,39337368.0,8170.23828125,7597.41943359375,1753655.625,1753655.625,1686620.0,0.0,308666464.0,875.8679809570312,105138.0,0.5831621885299683,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2000-09-01,7193752576.0,1419441.5,1325874.25,366995968.0,351500960.0,39096480.0,7714.4716796875,7203.8388671875,1994543.625,1994543.625,1909939.0,0.0,308972192.0,5127.6640625,136780.015625,0.6680355668067932,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2000-10-01,7153059328.0,1344815.625,1270949.375,407689152.0,389629472.0,38874852.0,7339.95703125,6905.7666015625,2216173.0,2216173.0,2117112.0,0.0,309262048.0,15272.3310546875,169202.0,0.7501711249351501,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2000-11-01,7112899584.0,1287191.75,1227013.0,447848032.0,427666848.0,38655068.0,7057.49951171875,6666.935546875,2435959.25,2435959.25,2323787.0,0.0,309556576.0,30753.74609375,204244.0,0.8350445032119751,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2000-12-01,7075387392.0,1244309.0,1191768.75,485352960.0,463419936.0,38448980.0,6849.33251953125,6475.7666015625,2642076.75,2642076.75,2518060.0,0.0,309838464.0,48873.82421875,239515.0,0.9171800017356871,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2001-01-01,7037724160.0,1209485.25,1163525.625,523009056.0,499489216.0,38241228.0,6685.13134765625,6321.87109375,2849861.75,2849861.75,2714038.0,0.0,310127360.0,69965.5859375,277189.0,1.0020533800125122,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2001-02-01,6978125824.0,1915556.75,1873729.0,582607232.0,557574848.0,37915936.0,10447.7900390625,10180.322265625,3175151.5,3175151.5,3029628.0,0.0,310414432.0,92902.0390625,314403.0,1.0869268178939822,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2001-03-01,6938157568.0,1414771.125,1401034.0,622578560.0,596803776.0,37698544.0,7680.40576171875,7610.60693359375,3392517.5,3392517.5,3242725.0,0.0,310670720.0,116617.8359375,344655.0,1.1635866165161133,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2001-04-01,6896249344.0,1331250.375,1301814.625,664486016.0,637160000.0,37471532.0,7203.40771484375,7072.09716796875,3619523.5,3619523.5,3461960.0,0.0,311073248.0,174081.171875,414866.03125,1.2484599351882937,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2001-05-01,6856183296.0,1313313.0,1283700.25,704551552.0,675671040.0,37254760.0,7106.3671875,6973.00048828125,3836288.25,3836288.25,3671150.0,0.0,311442112.0,255194.640625,508601.0,1.3305954933166504,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2001-06-01,6815888384.0,1277533.25,1268368.5,744842752.0,714990464.0,37036588.0,6921.1748046875,6890.2255859375,4054440.25,4054440.25,3884747.0,0.0,311804384.0,357970.96875,619142.0,1.4154688119888306,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2001-07-01,6778313216.0,1234750.625,1244567.125,782417472.0,752327488.0,36832912.0,6695.0859375,6761.6005859375,4258111.5,4258111.5,4087595.0,0.0,312140928.0,471437.53125,734308.0,1.4976043701171875,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2001-08-01,6740993024.0,1186227.25,1216663.5,819737152.0,790044032.0,36630512.0,6434.3759765625,6611.193359375,4460513.0,4460513.0,4292542.0,0.0,312477600.0,599741.4375,858961.0,1.5824778079986572,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2001-09-01,6704865792.0,1147640.625,1204614.875,855864064.0,827387072.0,36434524.0,6226.2919921875,6543.677734375,4656496.5,4656496.5,4495396.0,0.0,312802624.0,739730.5625,988430.0,1.6673511266708374,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2001-10-01,6671148032.0,1108795.875,1190271.0,889581120.0,863095232.0,36251576.0,6016.58349609375,6465.900390625,4839441.0,4839441.0,4689373.0,0.0,313106240.0,886107.5625,1117730.0,1.7494866847991943,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2001-11-01,6637609984.0,1068431.25,1170988.625,923118400.0,899395904.0,36069572.0,5798.4970703125,6361.3232421875,5021441.5,5021441.5,4886574.0,0.0,313409920.0,1047455.25,1255454.0,1.8343600034713743,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2001-12-01,6606044672.0,1041357.1875,1160353.625,954683968.0,934206464.0,35898248.0,5652.3173828125,6303.49951171875,5192766.5,5192766.5,5075679.0,0.0,313695200.0,1212177.875,1392488.0,1.9164955615997317,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2002-01-01,6574049280.0,1022838.375,1155516.25,986678080.0,970027520.0,35724568.0,5552.4609375,6277.677734375,5366439.5,5366439.5,5270287.0,0.0,313982560.0,1389818.375,1537496.0,2.0013689994812007,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2002-02-01,6542578688.0,1007491.0625,1151288.125,1018147904.0,1005717440.0,35553720.0,5469.720703125,6253.58056640625,5537285.5,5537285.5,5464148.0,0.0,314263680.0,1573682.0,1685432.125,2.086242198944092,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2002-03-01,6514579968.0,994143.25,1146238.0,1046146880.0,1037812096.0,35401700.0,5397.705078125,6226.14306640625,5689302.5,5689302.5,5638480.0,0.0,314512992.0,1744397.125,1821296.125,2.1629021167755127,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2002-04-01,6483992064.0,980860.0,1141515.25,1076734720.0,1073199040.0,35235616.0,5325.9951171875,6201.193359375,5855388.5,5855388.5,5830717.0,0.0,314784352.0,1938008.875,1974069.125,2.2477755546569824,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2002-05-01,6454904320.0,964604.0,1132282.75,1105820544.0,1107167488.0,35077664.0,5238.1083984375,6150.76611328125,6013331.0,6013331.0,6015240.0,0.0,315042784.0,2129615.5,2124148.0,2.32991099357605,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2002-06-01,6425260544.0,951810.25,1124983.75,1135464192.0,1142041984.0,34916680.0,5168.96630859375,6111.38720703125,6174313.0,6174313.0,6204693.0,0.0,315305664.0,2331730.0,2281780.0,2.4147844314575195,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2002-07-01,6396801536.0,944797.0625,1110101.25,1163922944.0,1175345024.0,34762124.0,5131.140625,6030.50048828125,6328868.5,6328868.5,6385608.0,0.0,315556736.0,2530658.5,2439522.0,2.496919870376587,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2002-08-01,6367655936.0,936677.0625,1084009.5,1193068672.0,1208949376.0,34603828.0,5087.28662109375,5889.28955078125,6487163.0,6487163.0,6568176.0,0.0,315813312.0,2739083.5,2610034.0,2.5817933082580566,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2002-09-01,6338933760.0,923386.9375,1054247.5,1221788800.0,1241631104.0,34447828.0,5015.341796875,5727.16064453125,6643153.5,6643153.5,6745718.0,0.0,316067392.0,2950019.75,2787297.0,2.6666667461395264,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2002-10-01,6311750144.0,903605.375,1020194.9375,1248971776.0,1272236928.0,34300176.0,4908.10302734375,5542.36669921875,6790801.5,6790801.5,6911989.0,0.0,316310816.0,3156593.25,2964779.0,2.7488021850585938,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2002-11-01,6284479488.0,877625.0,985624.5625,1276242048.0,1302791296.0,34152052.0,4767.08740234375,5354.00048828125,6938927.0,6938927.0,7077963.0,0.0,316559584.0,3372828.5,3153119.0,2.8336756229400635,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2002-12-01,6258423296.0,866841.1875,967026.125,1302298496.0,1331801984.0,34010516.0,4708.57666015625,5253.33349609375,7080461.0,7080461.0,7235563.0,0.0,316797664.0,3584735.75,3339928.0,2.9158110618591313,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2003-01-01,6232222720.0,843627.5,929821.5,1328499072.0,1360626560.0,33868196.0,4582.5869140625,5050.837890625,7222781.5,7222781.5,7392139.0,0.0,317033760.0,3798638.0,3531553.0,3.0006844997406006,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
9,2003-02-01,6231377920.0,0.0,0.0,1329343616.0,1361556352.0,33863608.0,0.0,0.0,7227369.0,7227369.0,7397190.0,0.0,317026880.0,3805543.75,3537734.5,3.003422260284424,fwl,deep,1004,1710,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
1,2000-01-01,10775233536.0,0.0,0.0,0.0,0.0,58561052.0,0.0,0.0,0.0,0.0,0.0,0.0,322502368.0,0.0,0.0,0.0,rms_seed,p10_p90,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
1,2000-02-01,10775234560.0,0.0,0.0,0.0,0.0,58561048.0,0.0,0.0,0.0,0.0,0.0,0.0,322502368.0,0.0,0.0,0.08487337082624435,rms_seed,p10_p90,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
1,2000-03-01,10713654272.0,2123453.25,2123621.5,61580136.0,61585024.0,58226372.0,11540.5068359375,11540.0,334674.65625,334674.65625,334660.0,0.0,322642336.0,0.6651782989501953,0.0,0.1642710417509079,rms_seed,p10_p90,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
1,2000-04-01,10654603264.0,1904865.25,1887736.75,120631504.0,120104864.0,57905440.0,10352.5283203125,10257.2578125,655606.0,655606.0,652635.0,0.0,322797344.0,2.082141876220703,4548.0009765625,0.24914442002773285,rms_seed,p10_p90,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
1,2000-05-01,10601220096.0,1779332.125,1695579.625,174013152.0,170972256.0,57615316.0,9670.283203125,9213.5673828125,945723.6875,945723.6875,929042.0,0.0,322947360.0,6.331338882446289,25817.001953125,0.3312799334526062,rms_seed,p10_p90,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
1,2000-06-01,10547462144.0,1734042.75,1638625.75,227770512.0,221769648.0,57323156.0,9424.1455078125,8903.451171875,1237883.25,1237883.25,1205049.0,0.0,323102336.0,15.40121364593506,50901.0,0.4161533117294312,rms_seed,p10_p90,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
1,2000-07-01,10499225600.0,1607867.0,1509394.625,276007520.0,267051488.0,57060996.0,8738.4072265625,8201.7001953125,1500040.875,1500040.875,1451100.0,0.0,323397312.0,30.50303077697754,75951.0,0.4982888400554657,rms_seed,p10_p90,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
1,2000-08-01,10452439040.0,1509185.125,1398302.75,322794176.0,310398880.0,56806724.0,8202.09375,7597.41943359375,1754316.25,1754316.25,1686620.0,0.0,323707264.0,63.06777954101562,105138.0,0.5831621885299683,rms_seed,p10_p90,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
1,2000-09-01,10407612416.0,1445894.625,1325874.25,367620480.0,351500960.0,56563100.0,7858.12255859375,7203.8388671875,1997937.375,1997937.375,1909939.0,0.0,324017216.0,132.78549194335938,136780.015625,0.6680355668067932,rms_seed,p10_p90,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
1,2000-10-01,10365675520.0,1397671.0,1270949.375,409557152.0,389629472.0,56335184.0,7596.0380859375,6905.7666015625,2225854.0,2225854.0,2117112.0,0.0,324317056.0,276.25448608398443,169202.0,0.7501711249351501,rms_seed,p10_p90,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
1,2000-11-01,10323540992.0,1358742.5,1227013.0,451691264.0,427666848.0,56106196.0,7384.47021484375,6666.935546875,2454843.75,2454843.75,2323787.0,0.0,324626752.0,587.6031494140625,204244.0,0.8350445032119751,rms_seed,p10_p90,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
1,2000-12-01,10283696128.0,1327511.625,1191768.75,491536640.0,463419936.0,55889644.0,7214.73681640625,6475.7666015625,2671394.75,2671394.75,2518060.0,0.0,324926176.0,1172.8304443359375,239515.0,0.9171800017356871,rms_seed,p10_p90,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
1,2001-01-01,10243310592.0,1301765.875,1163525.625,531922368.0,499489216.0,55670156.0,7074.814453125,6321.87109375,2890882.5,2890882.5,2714038.0,0.0,325235104.0,2243.087890625,277189.0,1.0020533800125122,rms_seed,p10_p90,1001,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
