REAL,Sg,Sw,krg,krog,krow,krw,pcog,pcow,satnum,tag,type,SENSNAME,SENSCASE,RMS_SEED,FWL,MULTFLT_F1,MULTFLT_F2,MULTFLT_F3,MULTFLT_F4,MULTFLT_F5,MULTZ_MIDREEK,INTERPOLATE_WO,INTERPOLATE_GO,COHIBA_MODEL_MODE
15,0.81,,0.8557640999999999,0.0002783,,,0.0,,2,eclipse/include/props/sgof.inc,SGOF,multflt1,open,1000,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
15,0.82,,0.8808362,0.0001588,,,0.0,,2,eclipse/include/props/sgof.inc,SGOF,multflt1,open,1000,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
15,0.83,,0.9055906,8.02e-05,,,0.0,,2,eclipse/include/props/sgof.inc,SGOF,multflt1,open,1000,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
15,0.84,,0.9299638,3.34e-05,,,0.0,,2,eclipse/include/props/sgof.inc,SGOF,multflt1,open,1000,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
15,0.85,,0.9538876,9.8e-06,,,0.0,,2,eclipse/include/props/sgof.inc,SGOF,multflt1,open,1000,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
15,0.86,,0.9772807,1.2e-06,,,0.0,,2,eclipse/include/props/sgof.inc,SGOF,multflt1,open,1000,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
15,0.87,,1.0,0.0,,,0.0,,2,eclipse/include/props/sgof.inc,SGOF,multflt1,open,1000,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
15,0.88,,1.0,0.0,,,0.0,,2,eclipse/include/props/sgof.inc,SGOF,multflt1,open,1000,1705,1.0,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
25,,0.3,,,1.0,0.0,,3.9484488,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.31,,,0.9988229,1e-07,,3.0036868,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.32,,,0.995411,1.2e-06,,2.3836060000000003,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.33,,,0.989712,5.400000000000002e-06,,1.9509518,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.34,,,0.9816312,1.6100000000000002e-05,,1.635,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.35,,,0.9710767,3.76e-05,,1.3959875,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.36,,,0.9579737,7.54e-05,,1.2100198,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.37,,,0.9422732,0.000136,,1.0619637,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.38,,,0.9239592,0.0002272,,0.9418169,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.39,,,0.9030539,0.00035800000000000003,,0.8427319999999999,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.4,,,0.8796216999999998,0.0005386,,0.7598793,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.41,,,0.8537710999999999,0.0007807000000000001,,0.6897656,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.42,,,0.8256555,0.0010972000000000002,,0.629808,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.43,,,0.7954713999999999,0.0015029000000000002,,0.5780598000000001,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.44,,,0.7634543,0.0020138,,0.5330293,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.45,,,0.7298741,0.002648,,0.4935561,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.46,,,0.6950269,0.0034251999999999998,,0.4587252000000001,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.47,,,0.6592275,0.0043672,,0.4278066,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.48,,,0.6228001,0.0054978,,0.4002117,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.49,,,0.586069,0.006843300000000001,,0.3754608,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.5,,,0.5493501000000001,0.008431999999999999,,0.35316,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.51,,,0.5129425999999999,0.010295,,0.3329826,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.52,,,0.4771229,0.012466,,0.31465590000000004,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.53,,,0.4421386,0.0149814,,0.2979507,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.54,,,0.4082057,0.0178809,,0.28267309999999995,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.55,,,0.3755059,0.0212071,,0.2686579,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.56,,,0.3441864,0.0250058,,0.25576370000000004,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.57,,,0.3143606,0.0293266,,0.243869,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.58,,,0.2861095,0.0342224,,0.2328684,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.59,,,0.2594846,0.0397498,,0.22267070000000005,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.6,,,0.2345107,0.045969300000000005,,0.2131962,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.61,,,0.2111896,0.0529453,,0.204375,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.62,,,0.1895031,0.0607462,,0.1961458,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.63,,,0.16941660000000006,0.06944410000000001,,0.1884543,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.64,,,0.15088239999999994,0.0791154,,0.1812528,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.65,,,0.1338427,0.0898403,,0.1744984,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.66,,,0.118232,0.1017029,,0.16815339999999998,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.67,,,0.1039798,0.1147912,,0.1621838,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.68,,,0.0910121,0.1291968,,0.15655929999999998,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.69,,,0.0792537,0.1450148,,0.1512525,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.7,,,0.0686288,0.16234379999999998,,0.1462388,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.71,,,0.0590631,0.181286,,0.14149620000000002,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.72,,,0.0504835,0.2019469,,0.1370045,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.73,,,0.042819800000000005,0.2244358,,0.1327455,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.74,,,0.0360045,0.2488667,,0.1287026,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.75,,,0.029973400000000008,0.275359,,0.1248609,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.76,,,0.0246656,0.3040396,,0.1212066,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.77,,,0.0200241,0.3350464,,0.1177271,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.78,,,0.015995099999999998,0.3685331,,0.11441099999999997,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.79,,,0.0125285,0.404678,,0.1112477,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.8,,,0.0095777,0.4436966,,0.1082275,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.81,,,0.007099600000000002,0.4858641,,0.1053415,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.82,,,0.005053899999999999,0.5315521,,0.1025815,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.83,,,0.0034039,0.581295,,0.09994,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.84,,,0.0021155,0.635919,,0.09741,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.85,,,0.0011577,0.6968219,,0.0949849,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.86,,,0.0005021,0.7667039000000001,,0.0926588,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.87,,,0.0001234,0.8522166999999999,,0.0904261,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.88,,,0.0,1.0,,0.0882817,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,1.0,,,0.0,1.0,,0.06796569999999999,1,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.12,,,1.0,0.0,,3.419457,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.13,,,0.9970597,2e-07,,1.8613166,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.14,,,0.9917392,2.2e-06,,1.2089606000000002,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.15,,,0.9847103,7.699999999999999e-06,,0.8650618,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.16,,,0.9761595,1.9e-05,,0.6580748000000001,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.17,,,0.9661746,3.85e-05,,0.5222219,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.18,,,0.9548056,6.850000000000001e-05,,0.4274321,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.19,,,0.9420857,0.0001118,,0.3582106,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.2,,,0.9280416,0.0001712,,0.3058455,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.21,,,0.9126989,0.0002496,,0.26510209999999995,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.22,,,0.8960855,0.0003503,,0.23266460000000005,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.23,,,0.8782343,0.0004766,,0.2063418,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.24,,,0.8591841999999998,0.0006320000000000001,,0.1846333,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.25,,,0.838982,0.0008202999999999999,,0.16648120000000002,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.26,,,0.8176825,0.0010454,,0.1511201,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.27,,,0.7953495,0.0013115,,0.137984,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.28,,,0.7720557,0.001623,,0.12664660000000005,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.29,,,0.7478826,0.0019846,,0.1167809,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.3,,,0.7229198,0.0024012,,0.1081327,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.31,,,0.6972649999999999,0.002878,,0.1005017,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.32,,,0.6710224,0.0034205,,0.0937277,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.33,,,0.644302,0.0040345,,0.08768200000000001,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.34,,,0.6172183000000001,0.0047262,,0.0822594,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.35,,,0.5898885,0.0055021,,0.0773735,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.36,,,0.5624315,0.006369,,0.0729528,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.37,,,0.5349658,0.0073342,,0.06893769999999999,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.38,,,0.5076083,0.0084056,,0.0652777,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.39,,,0.4804726,0.0095911,,0.0619306,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.4,,,0.4536677,0.0108995,,0.05886,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.41,,,0.4272965,0.0123401,,0.056035,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.42,,,0.4014548,0.0139224,,0.053429,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.43,,,0.3762302,0.015657,,0.0510189,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.44,,,0.3517017,0.0175547,,0.0487847,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.45,,,0.3279386,0.0196272,,0.0467089,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.46,,,0.3050008,0.021887,,0.044776300000000005,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.47,,,0.2829383,0.0243473,,0.0429734,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.48,,,0.2617911,0.0270222,,0.041288300000000014,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.49,,,0.2415901,0.0299267,,0.0397105,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.5,,,0.2223569,0.0330767,,0.0382307,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.51,,,0.2041044,0.0364895,,0.0368406,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.52,,,0.1868376,0.0401832,,0.0355327,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.53,,,0.17055420000000002,0.0441774,,0.0343004,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.54,,,0.15524520000000006,0.0484931,,0.0331378,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.55,,,0.1408957,0.05315269999999999,,0.0320393,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.56,,,0.1274859,0.0581805,,0.0310003,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.57,,,0.1149914,0.0636023,,0.030016200000000007,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.58,,,0.10338419999999998,0.0694463,,0.0290831,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.59,,,0.0926332,0.07574249999999999,,0.0281973,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.6,,,0.0827051,0.08252369999999999,,0.0273557,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.61,,,0.0735645,0.08982539999999999,,0.026555,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.62,,,0.0651751,0.097686,,0.0257927,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.63,,,0.0574995,0.1061475,,0.0250662,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.64,,,0.0505,0.1152558,,0.0243731,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.65,,,0.044138800000000006,0.1250609,,0.0237114,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.66,,,0.0383783,0.1356183,,0.0230792,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.67,,,0.0331816,0.14698870000000006,,0.0224745,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.68,,,0.0285123,0.1592399,,0.0218958,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.69,,,0.0243351,0.1724471,,0.0213415,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.7,,,0.0206156,0.1866947,,0.0208102,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.71,,,0.0173206,0.2020775,,0.0203005,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.72,,,0.0144181,0.2187033,,0.0198114,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.73,,,0.0118774,0.236695,,0.0193416,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.74,,,0.0096691,0.2561945,,0.01889,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.75,,,0.007765,0.2773664,,0.0184558,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.76,,,0.0061382,0.3004046,,0.018037900000000003,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.77,,,0.0047631,0.3255398,,0.017635599999999998,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.78,,,0.0036154,0.3530509,,0.017248,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.79,,,0.0026718,0.3832805,,0.0168744,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.8,,,0.0019103,0.4166583,,0.0165141,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
25,,0.81,,,0.0013097000000000002,0.453737,,0.016166399999999997,2,eclipse/include/props/swof.inc,SWOF,relp_wo,opt,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
