REAL,CONBPRES,CONIDX,CONIPOS,CONJPOS,CONKPOS,DATE,DEPTH,Drawdown,PRESSURE,SGAS,SWAT,WELL,WELLMODEL,SENSNAME,SENSCASE,RMS_SEED,FWL,MULTFLT_F1,MULTFLT_F2,MULTFLT_F3,MULTFLT_F4,MULTFLT_F5,MULTZ_MIDREEK,INTERPOLATE_WO,INTERPOLATE_GO,COHIBA_MODEL_MODE
0,304.3215637207031,5,27,30,9,2000-02-01,1621.8974609375,0,304.3215637207031,0.0,0.031284734606742866,OP_1,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,304.5052490234375,6,27,30,10,2000-02-01,1624.776611328125,0,304.5052490234375,0.0,0.03145915269851685,OP_1,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,305.8420715332031,1,20,13,6,2000-02-01,1652.7034912109375,0,305.8420715332031,0.0,0.1125221848487854,OP_2,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,306.01300048828125,2,20,13,7,2000-02-01,1655.37353515625,0,306.01300048828125,0.0,0.04158584401011467,OP_2,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,306.183349609375,3,20,13,8,2000-02-01,1658.043212890625,0,306.183349609375,0.0,0.043942663818597794,OP_2,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,306.35369873046875,4,20,13,9,2000-02-01,1660.7130126953125,0,306.35369873046875,0.0,0.04746394231915474,OP_2,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,306.5220642089844,5,20,13,10,2000-02-01,1663.383056640625,0,306.5220642089844,0.0,0.167464017868042,OP_2,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,306.4897155761719,1,28,47,8,2000-02-01,1655.905517578125,0,306.4897155761719,0.0,0.12001362442970274,OP_3,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,306.682373046875,2,28,47,9,2000-02-01,1658.922119140625,0,306.682373046875,0.0,0.11153336614370346,OP_3,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,306.8749694824219,3,28,47,10,2000-02-01,1661.938720703125,0,306.8749694824219,0.0,0.10029260069131853,OP_3,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,307.06463623046875,4,28,47,11,2000-02-01,1664.9091796875,0,307.06463623046875,0.0,0.05649010092020035,OP_3,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,307.2513427734375,5,28,47,12,2000-02-01,1667.83349609375,0,307.2513427734375,0.0,0.05902743712067604,OP_3,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,307.4380798339844,6,28,47,13,2000-02-01,1670.758056640625,0,307.4380798339844,0.0,0.05025893822312355,OP_3,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,307.62481689453125,7,28,47,14,2000-02-01,1673.682373046875,0,307.62481689453125,0.0,0.08950331807136536,OP_3,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,309.5177917480469,1,14,38,2,2000-02-01,1702.4749755859375,0,309.5177917480469,0.0,0.9999974966049194,WI_1,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,309.76025390625,2,14,38,3,2000-02-01,1705.0369873046875,0,309.76025390625,0.0,0.9999982118606568,WI_1,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,310.0009765625,3,14,38,4,2000-02-01,1707.598876953125,0,310.0009765625,-1.5396668118228265e-07,0.9999992847442628,WI_1,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,310.24078369140625,4,14,38,5,2000-02-01,1710.1607666015625,0,310.24078369140625,0.0,0.9999987483024596,WI_1,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,278.0643920898437,1,28,20,7,2000-06-01,1692.2568359375,0,278.0643920898437,0.0,0.6708002686500549,WI_2,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,278.19644165039057,2,28,20,8,2000-06-01,1695.3433837890625,0,278.19644165039057,0.0,0.34403541684150696,WI_2,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,278.4281616210937,3,28,20,9,2000-06-01,1698.429931640625,0,278.4281616210937,0.0,0.6633946299552917,WI_2,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,276.16555786132807,1,18,29,2,2001-01-01,1651.4876708984375,0,276.16555786132807,0.0,0.03740927577018738,OP_4,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,276.3123779296875,2,18,29,3,2001-01-01,1653.8076171875,0,276.3123779296875,0.0,0.045901160687208176,OP_4,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,276.4591064453125,3,18,29,4,2001-01-01,1656.1278076171875,0,276.4591064453125,0.0,0.07009255886077881,OP_4,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,276.60586547851557,4,18,29,5,2001-01-01,1658.4482421875,0,276.60586547851557,0.0,0.07424534857273102,OP_4,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,276.77468872070307,5,18,29,6,2001-01-01,1660.920166015625,0,276.77468872070307,0.0,0.5124272108078003,OP_4,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,277.47802734375,6,18,29,10,2001-01-01,1671.4146728515625,0,277.47802734375,0.0,0.4676187336444855,OP_4,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,277.6424560546875,7,18,29,11,2001-01-01,1674.0118408203125,0,277.6424560546875,0.0,0.0591973289847374,OP_4,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,277.80517578125,8,18,29,12,2001-01-01,1676.5826416015625,0,277.80517578125,0.0,0.07350289076566696,OP_4,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,277.96795654296875,9,18,29,13,2001-01-01,1679.1534423828125,0,277.96795654296875,0.0,0.08314819633960724,OP_4,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,278.13076782226557,10,18,29,14,2001-01-01,1681.72412109375,0,278.13076782226557,0.0,0.1156744509935379,OP_4,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,272.70486450195307,1,24,37,1,2001-01-01,1613.484375,0,272.70486450195307,0.0,0.03578681126236916,OP_5,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,272.91763305664057,2,24,37,2,2001-01-01,1616.8458251953125,0,272.91763305664057,0.0,0.03833026066422463,OP_5,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,273.13082885742193,3,24,37,3,2001-01-01,1620.20751953125,0,273.13082885742193,0.0,0.0567830465734005,OP_5,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,273.34393310546875,4,24,37,4,2001-01-01,1623.569091796875,0,273.34393310546875,0.0,0.05157535895705223,OP_5,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,273.55661010742193,5,24,37,5,2001-01-01,1626.9306640625,0,273.55661010742193,0.0,0.05775353685021401,OP_5,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,273.92642211914057,6,25,37,11,2001-01-01,1633.5638427734375,0,273.92642211914057,0.0,0.0431741289794445,OP_5,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,274.12847900390625,7,25,37,12,2001-01-01,1636.7567138671875,0,274.12847900390625,0.0,0.03873802721500397,OP_5,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,274.3304443359375,8,25,37,13,2001-01-01,1639.9495849609375,0,274.3304443359375,0.0,0.03765234723687172,OP_5,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,274.5323486328125,9,25,37,14,2001-01-01,1643.142578125,0,274.5323486328125,0.0,0.04281214252114296,OP_5,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,270.6617431640625,1,17,10,6,2001-03-01,1705.75537109375,0,270.6617431640625,0.0,0.7828077077865601,WI_3,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,272.13088989257807,2,16,10,6,2001-03-01,1719.2579345703125,0,272.13088989257807,-5.416513904066278e-10,1.0,WI_3,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,272.40875244140625,3,16,10,7,2001-03-01,1721.563232421875,0,272.40875244140625,-1.254260861838219e-10,1.0,WI_3,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,272.57376098632807,4,16,10,8,2001-03-01,1723.8685302734375,0,272.57376098632807,-2.633473439317413e-10,1.0,WI_3,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,272.79620361328125,5,16,10,9,2001-03-01,1726.1739501953125,0,272.79620361328125,-1.6896974097679873e-10,1.0,WI_3,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
0,273.08370971679693,6,16,10,10,2001-03-01,1728.479248046875,0,273.08370971679693,-4.3451664488713964e-10,1.0,WI_3,MULTISEG,rms_seed,p10_p90,1000,1705,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
28,303.5759582519531,1,27,30,5,2000-02-01,1610.447998046875,0,303.5759582519531,0.0,0.031394824385643005,OP_1,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,303.75537109375,2,27,30,6,2000-02-01,1613.2606201171875,0,303.75537109375,0.0,0.03807069361209869,OP_1,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,303.93902587890625,3,27,30,7,2000-02-01,1616.1395263671875,0,303.93902587890625,0.0,0.03407198563218117,OP_1,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,304.1227111816406,4,27,30,8,2000-02-01,1619.0185546875,0,304.1227111816406,0.0,0.0384000726044178,OP_1,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,304.306396484375,5,27,30,9,2000-02-01,1621.8974609375,0,304.306396484375,0.0,0.031538594514131546,OP_1,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,304.4900817871094,6,27,30,10,2000-02-01,1624.776611328125,0,304.4900817871094,0.0,0.038298487663269036,OP_1,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,305.9291687011719,1,20,13,6,2000-02-01,1652.7034912109375,0,305.9291687011719,0.0,0.11273087561130525,OP_2,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,306.0993347167969,2,20,13,7,2000-02-01,1655.37353515625,0,306.0993347167969,0.0,0.055785220116376884,OP_2,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,306.26959228515625,3,20,13,8,2000-02-01,1658.043212890625,0,306.26959228515625,0.0,0.05030224844813347,OP_2,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,306.4396667480469,4,20,13,9,2000-02-01,1660.7130126953125,0,306.4396667480469,0.0,0.07418587058782578,OP_2,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,306.6088562011719,5,20,13,10,2000-02-01,1663.383056640625,0,306.6088562011719,0.0,0.13121645152568814,OP_2,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,306.51837158203125,1,28,47,8,2000-02-01,1655.905517578125,0,306.51837158203125,0.0,0.2945302724838257,OP_3,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,306.71099853515625,2,28,47,9,2000-02-01,1658.922119140625,0,306.71099853515625,0.0,0.2844173014163971,OP_3,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,306.9035949707031,3,28,47,10,2000-02-01,1661.938720703125,0,306.9035949707031,0.0,0.20355106890201569,OP_3,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,307.0932312011719,4,28,47,11,2000-02-01,1664.9091796875,0,307.0932312011719,0.0,0.05128826573491097,OP_3,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,307.27996826171875,5,28,47,12,2000-02-01,1667.83349609375,0,307.27996826171875,0.0,0.05667731165885925,OP_3,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,307.4667053222656,6,28,47,13,2000-02-01,1670.758056640625,0,307.4667053222656,0.0,0.057205650955438614,OP_3,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,307.6534423828125,7,28,47,14,2000-02-01,1673.682373046875,0,307.6534423828125,0.0,0.06575053930282593,OP_3,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,309.4427490234375,1,14,38,2,2000-02-01,1702.4749755859375,0,309.4427490234375,3.586734109717326e-08,1.0000001192092896,WI_1,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,309.6852111816406,2,14,38,3,2000-02-01,1705.0369873046875,0,309.6852111816406,1.9332363265789357e-08,1.0000001192092896,WI_1,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,309.9825744628906,3,14,38,4,2000-02-01,1707.598876953125,0,309.9825744628906,1.997435772338463e-09,1.0,WI_1,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,310.2225036621094,4,14,38,5,2000-02-01,1710.1607666015625,0,310.2225036621094,2.029663326297282e-09,1.0,WI_1,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,276.693359375,1,28,20,7,2000-06-01,1692.2568359375,0,276.693359375,0.0,0.4627172648906708,WI_2,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,277.21826171875,2,28,20,8,2000-06-01,1695.3433837890625,0,277.21826171875,0.0,0.5467444062232971,WI_2,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,277.67095947265625,3,28,20,9,2000-06-01,1698.429931640625,0,277.67095947265625,0.0,0.7874797582626343,WI_2,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,274.91867065429693,1,18,29,2,2001-01-01,1651.4876708984375,0,274.91867065429693,0.0,0.04959490522742272,OP_4,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,275.06558227539057,2,18,29,3,2001-01-01,1653.8076171875,0,275.06558227539057,0.0,0.06468211114406586,OP_4,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,275.21258544921875,3,18,29,4,2001-01-01,1656.1278076171875,0,275.21258544921875,0.0,0.0862262174487114,OP_4,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,275.35955810546875,4,18,29,5,2001-01-01,1658.4482421875,0,275.35955810546875,0.0,0.05998457223176956,OP_4,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,275.5555419921875,5,18,29,6,2001-01-01,1660.920166015625,0,275.5555419921875,0.0,0.5444904565811157,OP_4,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,276.75689697265625,6,18,29,10,2001-01-01,1671.4146728515625,0,276.75689697265625,0.0,0.5067182183265686,OP_4,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,276.92782592773443,7,18,29,11,2001-01-01,1674.0118408203125,0,276.92782592773443,0.0,0.07926663011312485,OP_4,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,277.0902709960937,8,18,29,12,2001-01-01,1676.5826416015625,0,277.0902709960937,0.0,0.15508776903152466,OP_4,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,277.25259399414057,9,18,29,13,2001-01-01,1679.1534423828125,0,277.25259399414057,0.0,0.13625667989253998,OP_4,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,277.41519165039057,10,18,29,14,2001-01-01,1681.72412109375,0,277.41519165039057,0.0,0.21097955107688904,OP_4,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,269.7655639648437,1,24,37,1,2001-01-01,1613.484375,0,269.7655639648437,0.0,0.030782241374254227,OP_5,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,269.9779663085937,2,24,37,2,2001-01-01,1616.8458251953125,0,269.9779663085937,0.0,0.039461247622966766,OP_5,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,270.19073486328125,3,24,37,3,2001-01-01,1620.20751953125,0,270.19073486328125,0.0,0.038359366357326515,OP_5,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,270.40328979492193,4,24,37,4,2001-01-01,1623.569091796875,0,270.40328979492193,0.0,0.03786448761820793,OP_5,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,270.61557006835943,5,24,37,5,2001-01-01,1626.9306640625,0,270.61557006835943,0.0,0.04636533185839653,OP_5,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,270.4715576171875,6,25,37,11,2001-01-01,1633.5638427734375,0,270.4715576171875,0.0,0.03787936270236969,OP_5,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,270.673095703125,7,25,37,12,2001-01-01,1636.7567138671875,0,270.673095703125,0.0,0.045934908092021935,OP_5,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,270.87557983398443,8,25,37,13,2001-01-01,1639.9495849609375,0,270.87557983398443,0.0,0.04894335567951202,OP_5,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,271.07772827148443,9,25,37,14,2001-01-01,1643.142578125,0,271.07772827148443,0.0,0.03923119604587555,OP_5,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,273.8236694335937,1,17,10,6,2001-03-01,1705.75537109375,0,273.8236694335937,0.0,0.7970741391181946,WI_3,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,274.85391235351557,2,16,10,6,2001-03-01,1719.2579345703125,0,274.85391235351557,-1.5614526560625563e-08,0.9999998807907104,WI_3,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,275.13320922851557,3,16,10,7,2001-03-01,1721.563232421875,0,275.13320922851557,-1.111084640091631e-12,1.0,WI_3,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,275.29916381835943,4,16,10,8,2001-03-01,1723.8685302734375,0,275.29916381835943,-3.962743761604103e-12,1.0,WI_3,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,275.52188110351557,5,16,10,9,2001-03-01,1726.1739501953125,0,275.52188110351557,-3.4446395388854087e-12,1.0,WI_3,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
28,275.7963256835937,6,16,10,10,2001-03-01,1728.479248046875,0,275.7963256835937,-2.2389345423218937e-13,1.0,WI_3,MULTISEG,relp_wo,opt,1003,1705,0.12,0.01,0.04,0.12,0.06,0.5,1.0,0.7,0
14,303.14599609375,1,27,30,5,2000-02-01,1610.447998046875,0,303.14599609375,0.0,0.03976084664463997,OP_1,MULTISEG,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,303.3253479003906,2,27,30,6,2000-02-01,1613.2606201171875,0,303.3253479003906,0.0,0.0873931273818016,OP_1,MULTISEG,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,303.5089416503906,3,27,30,7,2000-02-01,1616.1395263671875,0,303.5089416503906,0.0,0.044811293482780463,OP_1,MULTISEG,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,303.6925964355469,4,27,30,8,2000-02-01,1619.0185546875,0,303.6925964355469,0.0,0.05462612584233284,OP_1,MULTISEG,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,303.8762512207031,5,27,30,9,2000-02-01,1621.8974609375,0,303.8762512207031,0.0,0.04126504436135292,OP_1,MULTISEG,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,304.0599060058594,6,27,30,10,2000-02-01,1624.776611328125,0,304.0599060058594,0.0,0.031183989718556408,OP_1,MULTISEG,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,305.6263122558594,1,20,13,6,2000-02-01,1652.7034912109375,0,305.6263122558594,0.0,0.13454103469848633,OP_2,MULTISEG,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,305.7968444824219,2,20,13,7,2000-02-01,1655.37353515625,0,305.7968444824219,0.0,0.057776454836130135,OP_2,MULTISEG,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,305.9671936035156,3,20,13,8,2000-02-01,1658.043212890625,0,305.9671936035156,0.0,0.06490090489387512,OP_2,MULTISEG,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,306.1375427246094,4,20,13,9,2000-02-01,1660.7130126953125,0,306.1375427246094,0.0,0.07525186240673065,OP_2,MULTISEG,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,306.30792236328125,5,20,13,10,2000-02-01,1663.383056640625,0,306.30792236328125,0.0,0.22791829705238345,OP_2,MULTISEG,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,306.08319091796875,1,28,47,8,2000-02-01,1655.905517578125,0,306.08319091796875,0.0,0.13637526333332062,OP_3,MULTISEG,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,306.2757568359375,2,28,47,9,2000-02-01,1658.922119140625,0,306.2757568359375,0.0,0.14755113422870636,OP_3,MULTISEG,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,306.46832275390625,3,28,47,10,2000-02-01,1661.938720703125,0,306.46832275390625,0.0,0.13106434047222135,OP_3,MULTISEG,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,306.6579284667969,4,28,47,11,2000-02-01,1664.9091796875,0,306.6579284667969,0.0,0.0813111737370491,OP_3,MULTISEG,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,306.8446350097656,5,28,47,12,2000-02-01,1667.83349609375,0,306.8446350097656,0.0,0.09459590911865234,OP_3,MULTISEG,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,307.0313415527344,6,28,47,13,2000-02-01,1670.758056640625,0,307.0313415527344,0.0,0.08666915446519853,OP_3,MULTISEG,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,307.21807861328125,7,28,47,14,2000-02-01,1673.682373046875,0,307.21807861328125,0.0,0.10882945358753204,OP_3,MULTISEG,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,309.4082336425781,1,14,38,2,2000-02-01,1702.4749755859375,0,309.4082336425781,-9.233661057983512e-10,1.0,WI_1,MULTISEG,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
14,309.70733642578125,2,14,38,3,2000-02-01,1705.0369873046875,0,309.70733642578125,-2.738562709936332e-10,1.0,WI_1,MULTISEG,fwl,shallow,1004,1690,0.12,0.01,0.04,0.12,0.06,0.5,0.3,0.7,0
