SWAT,WELL,DRAWDOWN,DEPTH,CONIDX,CONBPRES,SGAS,CONKPOS,CONIPOS,CONJPOS,DATE,WELLMODEL,PRESSURE
1.0,R_A6,0,1704.5048828125,7,275.388916015625,-3.1298488106790145e-12,7,17,42,2018-11-07,STANDARD,275.388916015625
1.0,R_A6,0,1706.054931640625,8,275.5413818359375,-2.092656993871178e-12,8,17,42,2018-11-07,STANDARD,275.5413818359375
1.0,R_A6,0,1707.60498046875,9,275.9878234863281,-1.4456979450377938e-13,9,17,42,2018-11-07,STANDARD,275.9878234863281
1.0,R_A6,0,1709.1549072265625,10,276.18695068359375,-1.2493788826856839e-13,10,17,42,2018-11-07,STANDARD,276.18695068359375
1.0,R_A6,0,1711.0810546875,11,280.2146301269531,2.1662436289204834e-09,11,17,42,2018-11-07,STANDARD,280.2146301269531
1.0,R_A6,0,1713.3834228515625,12,280.4127502441406,4.979553436257333e-10,12,17,42,2018-11-07,STANDARD,280.4127502441406
1.0,R_A6,0,1715.685791015625,13,280.67669677734375,9.413065465979642e-11,13,17,42,2018-11-07,STANDARD,280.67669677734375
1.0,R_A6,0,1717.9881591796875,14,280.8947448730469,4.386465843331244e-11,14,17,42,2018-11-07,STANDARD,280.8947448730469
1.0,R_A6,0,1720.29052734375,15,281.259033203125,1.4355954576147911e-12,15,17,42,2018-11-07,STANDARD,281.259033203125
1.0,R_A6,0,1722.5928955078125,16,281.478515625,3.4298596948700855e-12,16,17,42,2018-11-07,STANDARD,281.478515625
1.0,R_A6,0,1724.895263671875,17,281.6972351074219,5.5887495152562305e-12,17,17,42,2018-11-07,STANDARD,281.6972351074219
1.0,R_A6,0,1726.47802734375,18,281.84716796875,4.533975191817197e-12,18,17,42,2018-11-07,STANDARD,281.84716796875
1.0,R_A6,0,1727.7730712890625,19,281.5696105957031,-1.806066906272219e-12,25,17,42,2018-11-07,STANDARD,281.5696105957031
1.0,R_A6,0,1729.500244140625,20,281.74072265625,-1.516414706477509e-12,26,17,42,2018-11-07,STANDARD,281.74072265625
1.0,R_A6,0,1731.2274169921875,21,282.9270935058594,-5.123651322936014e-19,27,17,42,2018-11-07,STANDARD,282.9270935058594
1.0,R_A6,0,1732.9547119140625,22,283.2832946777344,2.8279849822297806e-19,28,17,42,2018-11-07,STANDARD,283.2832946777344
1.0,R_A6,0,1734.681884765625,23,282.25372314453125,-6.819252194173453e-14,29,17,42,2018-11-07,STANDARD,282.25372314453125
