ENSEMBLE,REAL,CONIPOS,CONJPOS,CONKPOS,DEPTH,PRESSURE,SWAT,SGAS,CONIDX,Drawdown,DATE,WELL,WELLMODEL,CONBPRES,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL,INTERPOLATE_GO,INTERPOLATE_WO,MULTFLT_F1,MULTFLT_F2,MULTFLT_F3,MULTFLT_F4,MULTFLT_F5,MULTZ_MIDREEK,COHIBA_MODEL_MODE,FWL
iter-2,1,27,30,11,1626.726318359375,304.55767822265625,0.22159725427627566,0.0,7,0,2000-02-01,OP_1,MULTISEG,304.55767822265625,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,20,13,7,1654.9547119140625,306.3295593261719,0.04931708425283432,0.0,1,0,2000-02-01,OP_2,MULTISEG,306.3295593261719,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,20,13,8,1657.4578857421875,306.4893493652344,0.04570278897881508,0.0,2,0,2000-02-01,OP_2,MULTISEG,306.4893493652344,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,20,13,9,1659.961181640625,306.6491394042969,0.045973867177963264,0.0,3,0,2000-02-01,OP_2,MULTISEG,306.6491394042969,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,20,13,10,1662.4642333984375,306.80889892578125,0.10537249594926834,0.0,4,0,2000-02-01,OP_2,MULTISEG,306.80889892578125,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,20,13,11,1665.04443359375,306.9737243652344,0.4010739028453827,0.0,5,0,2000-02-01,OP_2,MULTISEG,306.9737243652344,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,28,47,9,1657.79541015625,306.5089416503906,0.11775457859039308,0.0,1,0,2000-02-01,OP_3,MULTISEG,306.5089416503906,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,28,47,10,1661.1734619140625,306.724609375,0.0962570384144783,0.0,2,0,2000-02-01,OP_3,MULTISEG,306.724609375,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,28,47,11,1664.2841796875,306.9231872558594,0.07892598956823349,0.0,3,0,2000-02-01,OP_3,MULTISEG,306.9231872558594,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,28,47,12,1667.127197265625,307.1047058105469,0.07294698804616928,0.0,4,0,2000-02-01,OP_3,MULTISEG,307.1047058105469,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,28,47,13,1669.9703369140625,307.2862548828125,0.0857226550579071,0.0,5,0,2000-02-01,OP_3,MULTISEG,307.2862548828125,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,28,47,14,1672.8134765625,307.4678039550781,0.08023849874734879,0.0,6,0,2000-02-01,OP_3,MULTISEG,307.4678039550781,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,14,38,2,1702.7979736328125,309.54815673828125,0.999994933605194,0.0,1,0,2000-02-01,WI_1,MULTISEG,309.54815673828125,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,14,38,3,1705.4295654296875,309.7933349609375,0.9999968409538268,0.0,2,0,2000-02-01,WI_1,MULTISEG,309.7933349609375,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,14,38,4,1708.0614013671875,310.03857421875,0.999999463558197,-1.1228429741549917e-07,3,0,2000-02-01,WI_1,MULTISEG,310.03857421875,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,14,38,5,1710.6932373046875,310.28387451171875,0.9999990463256836,-2.121072242289301e-07,4,0,2000-02-01,WI_1,MULTISEG,310.28387451171875,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,28,20,7,1693.5518798828125,277.76693725585943,0.55157071352005,0.0,1,0,2000-06-01,WI_2,MULTISEG,277.76693725585943,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,28,20,8,1696.5206298828125,278.0507202148437,0.498518168926239,0.0,2,0,2000-06-01,WI_2,MULTISEG,278.0507202148437,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,28,20,9,1699.4892578125,278.26547241210943,0.7965385317802429,0.0,3,0,2000-06-01,WI_2,MULTISEG,278.26547241210943,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,18,29,2,1651.1663818359375,280.45703125,0.04293819144368172,0.0,1,0,2001-01-01,OP_4,MULTISEG,280.45703125,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,18,29,3,1653.39111328125,280.59799194335943,0.049285471439361565,0.0,2,0,2001-01-01,OP_4,MULTISEG,280.59799194335943,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,18,29,4,1655.61572265625,280.73892211914057,0.06705676764249803,0.0,3,0,2001-01-01,OP_4,MULTISEG,280.73892211914057,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,18,29,5,1657.84033203125,280.87991333007807,0.061715483665466316,0.0,4,0,2001-01-01,OP_4,MULTISEG,280.87991333007807,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,18,29,6,1660.2244873046875,275.78817749023443,0.3571314811706543,0.0,5,0,2001-01-01,OP_4,MULTISEG,275.78817749023443,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,18,29,11,1672.9090576171875,276.5843505859375,0.10113846510648727,0.0,6,0,2001-01-01,OP_4,MULTISEG,276.5843505859375,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,18,29,12,1675.38671875,276.7412109375,0.07732351124286653,0.0,7,0,2001-01-01,OP_4,MULTISEG,276.7412109375,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,18,29,13,1677.8641357421875,276.89804077148443,0.07472165673971176,0.0,8,0,2001-01-01,OP_4,MULTISEG,276.89804077148443,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,18,29,14,1680.341552734375,277.05490112304693,0.09403275698423386,0.0,9,0,2001-01-01,OP_4,MULTISEG,277.05490112304693,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,24,37,1,1614.0244140625,273.61355590820307,0.03016505390405655,0.0,1,0,2001-01-01,OP_5,MULTISEG,273.61355590820307,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,24,37,2,1617.294921875,273.82049560546875,0.038779553025960915,0.0,2,0,2001-01-01,OP_5,MULTISEG,273.82049560546875,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,24,37,3,1620.5654296875,274.02670288085943,0.042765725404024124,0.0,3,0,2001-01-01,OP_5,MULTISEG,274.02670288085943,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,24,37,4,1623.836181640625,274.23287963867193,0.04813745617866516,0.0,4,0,2001-01-01,OP_5,MULTISEG,274.23287963867193,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,24,37,5,1627.106689453125,274.43963623046875,0.044213928282260895,0.0,5,0,2001-01-01,OP_5,MULTISEG,274.43963623046875,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,25,37,11,1632.5340576171875,274.14840698242193,0.042611170560121536,0.0,6,0,2001-01-01,OP_5,MULTISEG,274.14840698242193,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,25,37,12,1636.0548095703125,274.37066650390625,0.03585878759622574,0.0,7,0,2001-01-01,OP_5,MULTISEG,274.37066650390625,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,25,37,13,1639.575927734375,274.59307861328125,0.039328336715698235,0.0,8,0,2001-01-01,OP_5,MULTISEG,274.59307861328125,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,25,37,14,1643.0970458984375,274.81570434570307,0.04874290153384209,0.0,9,0,2001-01-01,OP_5,MULTISEG,274.81570434570307,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,17,10,6,1704.158935546875,274.5050048828125,0.7906144261360168,0.0,1,0,2001-03-01,WI_3,MULTISEG,274.5050048828125,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,17,10,7,1706.2530517578125,274.63882446289057,0.8344132900238037,0.0,2,0,2001-03-01,WI_3,MULTISEG,274.63882446289057,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,16,10,7,1720.4383544921875,276.00506591796875,1.0,-8.44395180777432e-16,3,0,2001-03-01,WI_3,MULTISEG,276.00506591796875,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,16,10,8,1722.7691650390625,276.26803588867193,1.0,-3.765641403416438e-16,4,0,2001-03-01,WI_3,MULTISEG,276.26803588867193,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,16,10,9,1725.1005859375,276.41769409179693,1.0,-1.7098214484813595e-15,5,0,2001-03-01,WI_3,MULTISEG,276.41769409179693,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,16,10,10,1727.43212890625,276.62405395507807,1.0,-1.3345372543323554e-15,6,0,2001-03-01,WI_3,MULTISEG,276.62405395507807,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,0,27,30,5,1610.251953125,303.50970458984375,0.030888739973306656,0.0,1,0,2000-02-01,OP_1,MULTISEG,303.50970458984375,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,27,30,6,1612.9171142578125,303.6773376464844,0.035102441906929016,0.0,2,0,2000-02-01,OP_1,MULTISEG,303.6773376464844,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,27,30,7,1615.699462890625,303.8548278808594,0.032857172191143036,0.0,3,0,2000-02-01,OP_1,MULTISEG,303.8548278808594,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,27,30,8,1618.4820556640625,304.0323181152344,0.0397825762629509,0.0,4,0,2000-02-01,OP_1,MULTISEG,304.0323181152344,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,27,30,9,1621.264404296875,304.2098388671875,0.03717471659183502,0.0,5,0,2000-02-01,OP_1,MULTISEG,304.2098388671875,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,27,30,10,1624.0467529296875,304.3873291015625,0.03535585105419159,0.0,6,0,2000-02-01,OP_1,MULTISEG,304.3873291015625,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,27,30,11,1626.9500732421875,304.57257080078125,0.2206338196992874,0.0,7,0,2000-02-01,OP_1,MULTISEG,304.57257080078125,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,20,13,7,1654.8309326171875,306.32122802734375,0.041428059339523315,0.0,1,0,2000-02-01,OP_2,MULTISEG,306.32122802734375,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,20,13,8,1657.373291015625,306.4835205078125,0.040735173970460885,0.0,2,0,2000-02-01,OP_2,MULTISEG,306.4835205078125,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,20,13,9,1659.915771484375,306.64581298828125,0.041985146701335914,0.0,3,0,2000-02-01,OP_2,MULTISEG,306.64581298828125,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,20,13,10,1662.458251953125,306.8081970214844,0.13305869698524475,0.0,4,0,2000-02-01,OP_2,MULTISEG,306.8081970214844,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,20,13,11,1665.09228515625,306.9764099121094,0.3125589191913605,0.0,5,0,2000-02-01,OP_2,MULTISEG,306.9764099121094,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,28,47,9,1657.6177978515625,306.4983825683594,0.1411096155643463,0.0,1,0,2000-02-01,OP_3,MULTISEG,306.4983825683594,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,28,47,10,1660.9742431640625,306.7126770019531,0.1143723651766777,0.0,2,0,2000-02-01,OP_3,MULTISEG,306.7126770019531,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,28,47,11,1664.0634765625,306.9098815917969,0.06970052421092987,0.0,3,0,2000-02-01,OP_3,MULTISEG,306.9098815917969,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,28,47,12,1666.8853759765625,307.0900573730469,0.07356305420398712,0.0,4,0,2000-02-01,OP_3,MULTISEG,307.0900573730469,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,28,47,13,1669.707275390625,307.2702331542969,0.08432729542255403,0.0,5,0,2000-02-01,OP_3,MULTISEG,307.2702331542969,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,28,47,14,1672.5294189453125,307.4504089355469,0.07265649735927583,0.0,6,0,2000-02-01,OP_3,MULTISEG,307.4504089355469,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
