SWAT,SGAS,CONIDX,WELLMODEL,CONJPOS,CONBPRES,DRAWDOWN,DEPTH,CONKPOS,WELL,DATE,PRESSURE,CONIPOS
1.0,-8.301176044299419e-13,6,STANDARD,42,276.444580078125,0,1703.5855712890625,6,R_A6,2018-11-07,276.444580078125,17
1.0,-1.31944444519555e-12,7,STANDARD,42,276.300048828125,0,1705.1488037109375,7,R_A6,2018-11-07,276.300048828125,17
1.0,-1.0459661565695444e-12,8,STANDARD,42,276.4483947753906,0,1706.712158203125,8,R_A6,2018-11-07,276.4483947753906,17
1.0,-1.8111325156625058e-12,9,STANDARD,42,276.5970153808594,0,1708.275390625,9,R_A6,2018-11-07,276.5970153808594,17
1.0,-3.7775841482678985e-12,10,STANDARD,42,276.9300842285156,0,1709.838623046875,10,R_A6,2018-11-07,276.9300842285156,17
1.0,-3.2380489348865504e-13,11,STANDARD,42,278.29058837890625,0,1711.74072265625,11,R_A6,2018-11-07,278.29058837890625,17
1.0,-1.6877730495742232e-13,12,STANDARD,42,278.5027770996094,0,1713.9815673828125,12,R_A6,2018-11-07,278.5027770996094,17
1.0,-1.2566695154912679e-14,13,STANDARD,42,278.7271728515625,0,1716.222412109375,13,R_A6,2018-11-07,278.7271728515625,17
1.0,-9.357635448307457e-15,14,STANDARD,42,278.9397888183594,0,1718.46337890625,14,R_A6,2018-11-07,278.9397888183594,17
1.0,-6.555390419675424e-15,15,STANDARD,42,279.15264892578125,0,1720.7041015625,15,R_A6,2018-11-07,279.15264892578125,17
1.0,-7.203085597738213e-16,16,STANDARD,42,279.5197448730469,0,1722.945068359375,16,R_A6,2018-11-07,279.5197448730469,17
1.0,-2.7996600958352493e-15,17,STANDARD,42,279.74530029296875,0,1725.1859130859375,17,R_A6,2018-11-07,279.74530029296875,17
1.0,-2.003507994206041e-15,18,STANDARD,42,279.927001953125,0,1727.040771484375,18,R_A6,2018-11-07,279.927001953125,17
1.0,-1.0547040129281482e-13,19,STANDARD,42,280.2466125488281,0,1728.646728515625,35,R_A6,2018-11-07,280.2466125488281,17
1.0,-1.0219469449282079e-13,20,STANDARD,42,280.7364196777344,0,1730.3897705078125,36,R_A6,2018-11-07,280.7364196777344,17
1.0,-7.313308005795042e-20,21,STANDARD,42,281.5296936035156,0,1732.1329345703125,37,R_A6,2018-11-07,281.5296936035156,17
1.0,-2.568962679190691e-19,22,STANDARD,42,281.67120361328125,0,1733.8760986328125,38,R_A6,2018-11-07,281.67120361328125,17
1.0,-5.61639710433548e-13,23,STANDARD,42,280.5783386230469,0,1735.619140625,39,R_A6,2018-11-07,280.5783386230469,17
