DATE,DRAWDOWN,WELL,DEPTH,SWAT,CONBPRES,PRESSURE,CONIPOS,CONKPOS,SGAS,CONIDX,WELLMODEL,CONJPOS
2018-11-07,0,R_A6,1716.9605712890625,1.0,281.50213623046875,281.50213623046875,17,14,7.175264072137311e-13,14,STANDARD,42
2018-11-07,0,R_A6,1719.244384765625,1.0,281.71881103515625,281.71881103515625,17,15,4.709247315021203e-13,15,STANDARD,42
2018-11-07,0,R_A6,1721.5283203125,1.0,282.08050537109375,282.08050537109375,17,16,1.3707394594386635e-13,16,STANDARD,42
2018-11-07,0,R_A6,1723.812255859375,1.0,282.2969970703125,282.2969970703125,17,17,1.580288092224713e-13,17,STANDARD,42
2018-11-07,0,R_A6,1725.36962890625,1.0,282.4444885253906,282.4444885253906,17,18,7.317111055515219e-14,18,STANDARD,42
2018-11-07,0,R_A6,1726.6396484375,1.0,282.0820007324219,282.0820007324219,17,26,1.568990434536871e-13,19,STANDARD,42
2018-11-07,0,R_A6,1728.3486328125,1.0,282.5933532714844,282.5933532714844,17,27,1.9305241202838795e-14,20,STANDARD,42
2018-11-07,0,R_A6,1730.0576171875,1.0,283.4757995605469,283.4757995605469,17,28,9.004673607968054e-21,21,STANDARD,42
2018-11-07,0,R_A6,1731.7666015625,1.0,283.7911071777344,283.7911071777344,17,29,-1.3605671087044637e-21,22,STANDARD,42
2018-11-07,0,R_A6,1733.4757080078125,1.0,282.6765441894531,282.6765441894531,17,30,1.8440292397019323e-16,23,STANDARD,42
