DRAWDOWN,CONIPOS,DEPTH,DATE,CONJPOS,WELLMODEL,CONKPOS,SGAS,PRESSURE,CONIDX,SWAT,CONBPRES,WELL
0,35,1639.71142578125,2018-09-12,50,STANDARD,3,0.0,279.0104064941406,16,0.27125775814056396,279.0104064941406,R_A4
0,35,1643.8104248046875,2018-09-12,49,STANDARD,3,0.0,279.245849609375,17,0.24197666347026825,279.245849609375,R_A4
0,35,1642.003173828125,2018-09-12,49,STANDARD,2,0.0,279.12506103515625,18,0.24013838171958923,279.12506103515625,R_A4
0,35,1640.19580078125,2018-09-12,49,STANDARD,1,0.0,279.0046081542969,19,0.31125548481941223,279.0046081542969,R_A4
0,36,1645.1961669921875,2018-09-12,49,STANDARD,30,0.0,280.1195373535156,20,0.06406951695680618,280.1195373535156,R_A4
0,36,1642.9918212890625,2018-09-12,48,STANDARD,30,0.0,279.8000793457031,21,0.1581030637025833,279.8000793457031,R_A4
0,37,1648.4432373046875,2018-09-12,48,STANDARD,30,0.0,280.4959411621094,22,0.27675703167915344,280.4959411621094,R_A4
0,38,1651.37646484375,2018-09-12,48,STANDARD,30,0.0,281.39520263671875,23,0.7148347496986389,281.39520263671875,R_A4
0,38,1656.17138671875,2018-09-12,47,STANDARD,30,0.0,281.0338439941406,24,0.6530247330665588,281.0338439941406,R_A4
0,17,1695.5174560546875,2018-11-07,42,STANDARD,1,-9.745989043195239e-15,271.44921875,1,1.0,271.44921875,R_A6
0,17,1697.0721435546875,2018-11-07,42,STANDARD,2,-5.5431924004536396e-15,271.59100341796875,2,1.0,271.59100341796875,R_A6
0,17,1698.626708984375,2018-11-07,42,STANDARD,3,-4.693246930410205e-15,271.7267761230469,3,1.0,271.7267761230469,R_A6
0,17,1700.1815185546875,2018-11-07,42,STANDARD,4,-3.607195685000845e-15,271.85516357421875,4,1.0,271.85516357421875,R_A6
0,17,1701.7362060546875,2018-11-07,42,STANDARD,5,-4.5958055307074915e-15,271.98114013671875,5,1.0,271.98114013671875,R_A6
0,17,1703.290771484375,2018-11-07,42,STANDARD,6,-2.384751738530172e-13,272.1153259277344,6,1.0,272.1153259277344,R_A6
