SWAT,SGAS,CONIPOS,DATE,WELLMODEL,DRAWDOWN,WELL,DEPTH,PRESSURE,CONJPOS,CONBPRES,CONKPOS,CONIDX
1.0,-7.640316873093467e-13,17,2018-11-07,STANDARD,0,R_A6,1708.728759765625,278.84442138671875,42,278.84442138671875,10,10
1.0,1.6979898390112602e-11,17,2018-11-07,STANDARD,0,R_A6,1710.6591796875,280.8136291503906,42,280.8136291503906,11,11
1.0,5.596719268585737e-12,17,2018-11-07,STANDARD,0,R_A6,1712.980712890625,281.03338623046875,42,281.03338623046875,12,12
1.0,6.656742214741773e-13,17,2018-11-07,STANDARD,0,R_A6,1715.3023681640625,281.26519775390625,42,281.26519775390625,13,13
1.0,4.753374343441363e-13,17,2018-11-07,STANDARD,0,R_A6,1717.6239013671875,281.4850158691406,42,281.4850158691406,14,14
1.0,3.1089714136456337e-13,17,2018-11-07,STANDARD,0,R_A6,1719.9454345703125,281.70489501953125,42,281.70489501953125,15,15
1.0,1.0373962160224043e-13,17,2018-11-07,STANDARD,0,R_A6,1722.2669677734375,282.0693054199219,42,282.0693054199219,16,16
1.0,1.3379905907176526e-13,17,2018-11-07,STANDARD,0,R_A6,1724.5885009765625,282.28851318359375,42,282.28851318359375,17,17
1.0,1.667197467320608e-13,17,2018-11-07,STANDARD,0,R_A6,1726.06005859375,282.4274597167969,42,282.4274597167969,18,18
1.0,2.93219902568545e-13,17,2018-11-07,STANDARD,0,R_A6,1727.228271484375,282.3205871582031,42,282.3205871582031,25,19
1.0,2.4061258356838228e-14,17,2018-11-07,STANDARD,0,R_A6,1728.943603515625,282.8436279296875,42,282.8436279296875,26,20
1.0,1.8641904508817626e-19,17,2018-11-07,STANDARD,0,R_A6,1730.65869140625,283.73443603515625,42,283.73443603515625,27,21
1.0,6.345497157143909e-21,17,2018-11-07,STANDARD,0,R_A6,1732.3740234375,283.9609069824219,42,283.9609069824219,28,22
1.0,-1.2343229228702155e-14,17,2018-11-07,STANDARD,0,R_A6,1734.089111328125,282.8747863769531,42,282.8747863769531,29,23
