SWAT,CONIDX,CONKPOS,DEPTH,PRESSURE,WELL,WELLMODEL,DRAWDOWN,DATE,CONJPOS,CONIPOS,CONBPRES,SGAS
1.0,8,8,1706.653564453125,275.44085693359375,R_A6,STANDARD,0,2018-11-07,42,17,275.44085693359375,-4.0576729526413033e-16
1.0,9,9,1708.212890625,275.5876770019531,R_A6,STANDARD,0,2018-11-07,42,17,275.5876770019531,-3.220682639767887e-16
1.0,10,10,1709.7720947265625,275.1794738769531,R_A6,STANDARD,0,2018-11-07,42,17,275.1794738769531,-5.296615603793756e-15
1.0,11,11,1711.63720703125,275.3330993652344,R_A6,STANDARD,0,2018-11-07,42,17,275.3330993652344,-1.475828194461709e-14
1.0,12,12,1713.8082275390625,275.5518493652344,R_A6,STANDARD,0,2018-11-07,42,17,275.5518493652344,-8.139739289493228e-15
1.0,13,13,1715.9791259765625,275.77215576171875,R_A6,STANDARD,0,2018-11-07,42,17,275.77215576171875,-5.595653505155843e-18
1.0,14,14,1718.150146484375,275.9777526855469,R_A6,STANDARD,0,2018-11-07,42,17,275.9777526855469,-2.5185947645411304e-16
1.0,15,15,1720.321044921875,276.1833801269531,R_A6,STANDARD,0,2018-11-07,42,17,276.1833801269531,-2.408147491570682e-16
1.0,16,16,1722.491943359375,276.5343933105469,R_A6,STANDARD,0,2018-11-07,42,17,276.5343933105469,-2.6081199928421525e-17
1.0,17,17,1724.6629638671875,276.7403869628906,R_A6,STANDARD,0,2018-11-07,42,17,276.7403869628906,-1.13292496344945e-16
1.0,18,18,1726.6873779296875,276.9322204589844,R_A6,STANDARD,0,2018-11-07,42,17,276.9322204589844,-7.568742971274096e-17
1.0,19,25,1728.5166015625,276.9310302734375,R_A6,STANDARD,0,2018-11-07,42,17,276.9310302734375,-1.7700311973501553e-15
1.0,20,26,1730.256591796875,277.4388122558594,R_A6,STANDARD,0,2018-11-07,42,17,277.4388122558594,-5.763432401684546e-16
1.0,21,27,1731.99658203125,278.3395690917969,R_A6,STANDARD,0,2018-11-07,42,17,278.3395690917969,-1.7091041834476568e-21
1.0,22,28,1733.7364501953125,278.54925537109375,R_A6,STANDARD,0,2018-11-07,42,17,278.54925537109375,-8.090195830107744e-23
1.0,23,29,1735.4764404296875,277.503662109375,R_A6,STANDARD,0,2018-11-07,42,17,277.503662109375,-2.1858575250236327e-17
