DEPTH,SWAT,CONJPOS,CONKPOS,DATE,WELLMODEL,CONIPOS,DRAWDOWN,SGAS,PRESSURE,CONBPRES,WELL,CONIDX
1700.0166015625,1.0,42,4,2018-11-07,STANDARD,17,0,-3.3206747627242267e-14,275.4856262207031,275.4856262207031,R_A6,4
1701.5679931640625,1.0,42,5,2018-11-07,STANDARD,17,0,-4.340124654523929e-14,275.6239013671875,275.6239013671875,R_A6,5
1703.1195068359375,1.0,42,6,2018-11-07,STANDARD,17,0,-2.954804803612099e-12,275.7647705078125,275.7647705078125,R_A6,6
1704.6708984375,1.0,42,7,2018-11-07,STANDARD,17,0,-4.026330050616034e-12,275.6133728027344,275.6133728027344,R_A6,7
1706.2222900390625,1.0,42,8,2018-11-07,STANDARD,17,0,-2.8604048383368275e-12,275.7602844238281,275.7602844238281,R_A6,8
1707.773681640625,1.0,42,9,2018-11-07,STANDARD,17,0,-3.190073530855153e-13,276.2127380371094,276.2127380371094,R_A6,9
1709.3250732421875,1.0,42,10,2018-11-07,STANDARD,17,0,-3.195561870672492e-11,276.0748291015625,276.0748291015625,R_A6,10
1711.205810546875,1.0,42,11,2018-11-07,STANDARD,17,0,-1.3147466622343007e-11,276.2852478027344,276.2852478027344,R_A6,11
1713.41552734375,1.0,42,12,2018-11-07,STANDARD,17,0,-6.0172561378024625e-12,276.49444580078125,276.49444580078125,R_A6,12
1715.625244140625,1.0,42,13,2018-11-07,STANDARD,17,0,-3.6101712439819134e-13,276.71563720703125,276.71563720703125,R_A6,13
1717.8349609375,1.0,42,14,2018-11-07,STANDARD,17,0,-4.192319776920306e-13,276.92498779296875,276.92498779296875,R_A6,14
1720.0447998046875,1.0,42,15,2018-11-07,STANDARD,17,0,-2.522279802553984e-13,277.1359558105469,277.1359558105469,R_A6,15
1722.2545166015625,1.0,42,16,2018-11-07,STANDARD,17,0,-2.1536702068535203e-14,277.5068054199219,277.5068054199219,R_A6,16
1724.4642333984375,1.0,42,17,2018-11-07,STANDARD,17,0,-1.5278075571160954e-14,277.732421875,277.732421875,R_A6,17
1726.336669921875,1.0,42,18,2018-11-07,STANDARD,17,0,-4.3965926988757e-15,277.9125061035156,277.9125061035156,R_A6,18
1727.9683837890625,1.0,42,26,2018-11-07,STANDARD,17,0,-6.478266816219158e-13,278.11083984375,278.11083984375,R_A6,19
1729.6964111328125,1.0,42,27,2018-11-07,STANDARD,17,0,-2.8448573249732767e-13,278.62353515625,278.62353515625,R_A6,20
1731.424560546875,1.0,42,28,2018-11-07,STANDARD,17,0,-2.277720192027801e-18,279.3168029785156,279.3168029785156,R_A6,21
1733.152587890625,1.0,42,29,2018-11-07,STANDARD,17,0,-4.747646035742379e-19,279.5376892089844,279.5376892089844,R_A6,22
1734.880615234375,1.0,42,30,2018-11-07,STANDARD,17,0,-1.7227272659821997e-15,278.62042236328125,278.62042236328125,R_A6,23
