PRESSURE,SWAT,DEPTH,CONKPOS,CONIPOS,SGAS,CONJPOS,WELL,CONIDX,DRAWDOWN,DATE,CONBPRES,WELLMODEL
280.98565673828125,1.0,1712.5396728515625,12,17,-2.756945071338162e-16,42,R_A6,12,0,2018-11-07,280.98565673828125,STANDARD
281.2136535644531,1.0,1714.820556640625,13,17,-1.6604103969256556e-17,42,R_A6,13,0,2018-11-07,281.2136535644531,STANDARD
281.42974853515625,1.0,1717.1015625,14,17,-2.1073681764958236e-17,42,R_A6,14,0,2018-11-07,281.42974853515625,STANDARD
281.6462097167969,1.0,1719.3824462890625,15,17,-1.0705440143652126e-17,42,R_A6,15,0,2018-11-07,281.6462097167969,STANDARD
282.0077819824219,1.0,1721.663330078125,16,17,-6.206697613913052e-18,42,R_A6,16,0,2018-11-07,282.0077819824219,STANDARD
282.2241516113281,1.0,1723.9443359375,17,17,-1.2073041011443198e-17,42,R_A6,17,0,2018-11-07,282.2241516113281,STANDARD
282.3725891113281,1.0,1725.51123046875,18,17,-1.1539650964231242e-17,42,R_A6,18,0,2018-11-07,282.3725891113281,STANDARD
282.3379211425781,1.0,1726.7921142578125,27,17,-1.9035932582973447e-16,42,R_A6,19,0,2018-11-07,282.3379211425781,STANDARD
282.8084716796875,1.0,1728.501220703125,28,17,-5.506054955565324e-17,42,R_A6,20,0,2018-11-07,282.8084716796875,STANDARD
283.1560974121094,1.0,1730.210205078125,29,17,-8.652673850369499e-23,42,R_A6,21,0,2018-11-07,283.1560974121094,STANDARD
282.93902587890625,1.0,1731.9193115234375,30,17,-1.7986153847041946e-20,42,R_A6,22,0,2018-11-07,282.93902587890625,STANDARD
282.83514404296875,1.0,1733.6282958984375,31,17,-5.252154761674316e-18,42,R_A6,23,0,2018-11-07,282.83514404296875,STANDARD
