CONIPOS,CONJPOS,SGAS,WELLMODEL,PRESSURE,CONBPRES,CONIDX,SWAT,DRAWDOWN,DEPTH,WELL,CONKPOS,DATE
17,42,-1.9435010892299154e-11,STANDARD,281.4703674316406,281.4703674316406,14,1.0,0,1717.014404296875,R_A6,14,2018-11-07
17,42,-1.2732860772690646e-11,STANDARD,281.6924743652344,281.6924743652344,15,1.0,0,1719.355712890625,R_A6,15,2018-11-07
17,42,-5.531474583930773e-12,STANDARD,282.0599670410156,282.0599670410156,16,1.0,0,1721.6971435546875,R_A6,16,2018-11-07
17,42,-6.2524941821240354e-12,STANDARD,282.2804870605469,282.2804870605469,17,1.0,0,1724.02001953125,R_A6,17,2018-11-07
17,42,-1.0416062110052415e-11,STANDARD,282.40875244140625,282.40875244140625,18,1.0,0,1725.373046875,R_A6,18,2018-11-07
17,42,3.1057398406503234e-12,STANDARD,284.413818359375,284.413818359375,19,1.0,0,1726.4248046875,R_A6,26,2018-11-07
17,42,1.7956586738365754e-12,STANDARD,284.90106201171875,284.90106201171875,20,1.0,0,1728.12646484375,R_A6,27,2018-11-07
17,42,5.6825802613678155e-18,STANDARD,285.68109130859375,285.68109130859375,21,1.0,0,1729.828125,R_A6,28,2018-11-07
17,42,1.5177130558638266e-18,STANDARD,285.794921875,285.794921875,22,1.0,0,1731.52978515625,R_A6,29,2018-11-07
17,42,-3.0744045496396014e-15,STANDARD,284.89971923828125,284.89971923828125,23,1.0,0,1733.2314453125,R_A6,30,2018-11-07
