SWAT,CONKPOS,PRESSURE,DEPTH,CONBPRES,CONIDX,DRAWDOWN,SGAS,DATE,WELLMODEL,CONJPOS,WELL,CONIPOS
1.0,7,281.3127136230469,1705.203857421875,281.3127136230469,7,0,6.383086875901001e-13,2018-11-07,STANDARD,42,R_A6,17
1.0,8,281.4565124511719,1706.7613525390625,281.4565124511719,8,0,4.559790587645163e-13,2018-11-07,STANDARD,42,R_A6,17
1.0,9,281.88470458984375,1708.3187255859375,281.88470458984375,9,0,3.263802260140142e-14,2018-11-07,STANDARD,42,R_A6,17
1.0,10,281.5965270996094,1709.876220703125,281.5965270996094,10,0,8.819741811882942e-12,2018-11-07,STANDARD,42,R_A6,17
1.0,11,282.4470520019531,1711.7791748046875,282.4470520019531,11,0,6.0143392002776075e-12,2018-11-07,STANDARD,42,R_A6,17
1.0,12,282.6482238769531,1714.0277099609375,282.6482238769531,12,0,4.817320045473472e-13,2018-11-07,STANDARD,42,R_A6,17
1.0,13,282.8809814453125,1716.2762451171875,282.8809814453125,13,0,-2.483438530775234e-13,2018-11-07,STANDARD,42,R_A6,17
1.0,14,283.0939025878906,1718.5247802734375,283.0939025878906,14,0,-1.732300284121302e-13,2018-11-07,STANDARD,42,R_A6,17
1.0,15,283.306884765625,1720.7733154296875,283.306884765625,15,0,-1.0105813213166781e-13,2018-11-07,STANDARD,42,R_A6,17
1.0,16,283.6648254394531,1723.0218505859375,283.6648254394531,16,0,-3.17168336136809e-14,2018-11-07,STANDARD,42,R_A6,17
1.0,17,283.8775634765625,1725.2705078125,283.8775634765625,17,0,-8.354617995684488e-14,2018-11-07,STANDARD,42,R_A6,17
1.0,18,284.0467834472656,1727.0594482421875,284.0467834472656,18,0,-7.147910464477131e-14,2018-11-07,STANDARD,42,R_A6,17
1.0,26,284.02899169921875,1728.589599609375,284.02899169921875,19,0,-2.0661116914566513e-11,2018-11-07,STANDARD,42,R_A6,17
1.0,27,284.5030517578125,1730.3206787109375,284.5030517578125,20,0,-1.377039194477847e-11,2018-11-07,STANDARD,42,R_A6,17
1.0,28,284.71759033203125,1732.0517578125,284.71759033203125,21,0,-5.931541607710755e-13,2018-11-07,STANDARD,42,R_A6,17
1.0,29,285.0590515136719,1733.7828369140625,285.0590515136719,22,0,8.528717147663137e-14,2018-11-07,STANDARD,42,R_A6,17
1.0,30,284.79046630859375,1735.513916015625,284.79046630859375,23,0,1.9366043057383875e-12,2018-11-07,STANDARD,42,R_A6,17
