WELL,PRESSURE,SGAS,SWAT,CONKPOS,DRAWDOWN,CONIDX,DEPTH,WELLMODEL,CONBPRES,DATE,CONJPOS,CONIPOS
R_A6,277.4789733886719,-5.946087372477038e-12,1.0,7,0,7,1703.51611328125,STANDARD,277.4789733886719,2018-11-07,42,17
R_A6,277.6242980957031,-6.382145679995066e-12,1.0,8,0,8,1705.051025390625,STANDARD,277.6242980957031,2018-11-07,42,17
R_A6,278.0752868652344,-4.675883703668393e-13,1.0,9,0,9,1706.5859375,STANDARD,278.0752868652344,2018-11-07,42,17
R_A6,277.9415283203125,-4.230476732813848e-11,1.0,10,0,10,1708.1209716796875,STANDARD,277.9415283203125,2018-11-07,42,17
R_A6,279.8668212890625,-1.8333407708626126e-12,1.0,11,0,11,1710.0599365234375,STANDARD,279.8668212890625,2018-11-07,42,17
R_A6,280.11163330078125,-6.526539833746903e-13,1.0,12,0,12,1712.403076171875,STANDARD,280.11163330078125,2018-11-07,42,17
R_A6,280.36346435546875,-4.066067483252979e-14,1.0,13,0,13,1714.7462158203125,STANDARD,280.36346435546875,2018-11-07,42,17
R_A6,280.5853576660156,-2.932430773899819e-14,1.0,14,0,14,1717.08935546875,STANDARD,280.5853576660156,2018-11-07,42,17
R_A6,280.8077697753906,-1.8519965427768806e-14,1.0,15,0,15,1719.432373046875,STANDARD,280.8077697753906,2018-11-07,42,17
R_A6,281.1756896972656,-5.027041439099444e-15,1.0,16,0,16,1721.7755126953125,STANDARD,281.1756896972656,2018-11-07,42,17
R_A6,281.3985290527344,-1.6701730008906882e-15,1.0,17,0,17,1724.11865234375,STANDARD,281.3985290527344,2018-11-07,42,17
R_A6,281.5296936035156,-2.3715086579207236e-15,1.0,18,0,18,1725.5025634765625,STANDARD,281.5296936035156,2018-11-07,42,17
R_A6,282.21337890625,1.3296303924689116e-15,1.0,26,0,19,1726.5697021484375,STANDARD,282.21337890625,2018-11-07,42,17
R_A6,282.72607421875,6.047298553297879e-16,1.0,27,0,20,1728.2794189453125,STANDARD,282.72607421875,2018-11-07,42,17
R_A6,283.4304504394531,2.151836248496934e-21,1.0,28,0,21,1729.989013671875,STANDARD,283.4304504394531,2018-11-07,42,17
R_A6,283.8236083984375,7.072186609138132e-23,1.0,29,0,22,1731.69873046875,STANDARD,283.8236083984375,2018-11-07,42,17
R_A6,282.8887023925781,2.2008223286587863e-19,1.0,30,0,23,1733.408447265625,STANDARD,282.8887023925781,2018-11-07,42,17
