ENSEMBLE,REAL,ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL,INTERPOLATE_GO,INTERPOLATE_WO,MULTFLT_F1,MULTFLT_F2,MULTFLT_F3,MULTFLT_F4,MULTFLT_F5,MULTZ_MIDREEK,COHIBA_MODEL_MODE,FWL
iter-3,2,LowerReek,1,134580767.39,27866239.15,22609875.18,14220047.04,-0.75105,-0.702798,-0.151069,-2.75707,-0.1391,-2.53032,-3.68154,-6.55284,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57,-0.75105,-0.702798,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57
iter-3,2,LowerReek,2,0.0,0.0,0.0,0.0,-0.75105,-0.702798,-0.151069,-2.75707,-0.1391,-2.53032,-3.68154,-6.55284,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57,-0.75105,-0.702798,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57
iter-3,6,UpperReek,1,277284956.13,41358571.97,29793437.82,18738010.91,-0.762742,-0.710036,-0.146882,-2.80479,-0.160463,-2.59951,-3.70738,-6.41989,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48,-0.762742,-0.710036,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48
iter-3,6,UpperReek,2,0.0,0.0,0.0,0.0,-0.762742,-0.710036,-0.146882,-2.80479,-0.160463,-2.59951,-3.70738,-6.41989,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48,-0.762742,-0.710036,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48
iter-3,6,MidReek,1,218107435.51,37456024.78,28274674.1,17782813.6,-0.762742,-0.710036,-0.146882,-2.80479,-0.160463,-2.59951,-3.70738,-6.41989,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48,-0.762742,-0.710036,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48
iter-3,6,MidReek,2,0.0,0.0,0.0,0.0,-0.762742,-0.710036,-0.146882,-2.80479,-0.160463,-2.59951,-3.70738,-6.41989,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48,-0.762742,-0.710036,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48
iter-3,6,LowerReek,1,134402777.19,27380298.75,22138761.71,13923749.26,-0.762742,-0.710036,-0.146882,-2.80479,-0.160463,-2.59951,-3.70738,-6.41989,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48,-0.762742,-0.710036,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48
iter-3,6,LowerReek,2,0.0,0.0,0.0,0.0,-0.762742,-0.710036,-0.146882,-2.80479,-0.160463,-2.59951,-3.70738,-6.41989,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48,-0.762742,-0.710036,0.713047,0.00156749,0.691094,0.0025147,0.000196163,3.80283e-07,1,1702.48
iter-3,4,UpperReek,1,277706978.28,40473878.62,29199775.53,18364638.39,-0.749293,-0.709598,-0.150005,-2.76039,-0.145725,-2.56562,-3.70093,-6.45419,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54,-0.749293,-0.709598,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54
iter-3,4,UpperReek,2,0.0,0.0,0.0,0.0,-0.749293,-0.709598,-0.150005,-2.76039,-0.145725,-2.56562,-3.70093,-6.45419,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54,-0.749293,-0.709598,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54
iter-3,4,MidReek,1,218716051.02,37009858.99,27799284.5,17483826.44,-0.749293,-0.709598,-0.150005,-2.76039,-0.145725,-2.56562,-3.70093,-6.45419,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54,-0.749293,-0.709598,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54
iter-3,4,MidReek,2,0.0,0.0,0.0,0.0,-0.749293,-0.709598,-0.150005,-2.76039,-0.145725,-2.56562,-3.70093,-6.45419,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54,-0.749293,-0.709598,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54
iter-3,4,LowerReek,1,134183591.56,27525210.41,22476510.67,14136169.99,-0.749293,-0.709598,-0.150005,-2.76039,-0.145725,-2.56562,-3.70093,-6.45419,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54,-0.749293,-0.709598,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54
iter-3,4,LowerReek,2,0.0,0.0,0.0,0.0,-0.749293,-0.709598,-0.150005,-2.76039,-0.145725,-2.56562,-3.70093,-6.45419,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54,-0.749293,-0.709598,0.707938,0.00173626,0.714949,0.00271884,0.000199099,3.5141e-07,1,1702.54
iter-3,3,UpperReek,1,277373141.23,40227513.23,29022162.42,18252932.04,-0.748693,-0.70906,-0.143658,-2.75734,-0.142533,-2.57406,-3.70043,-6.42123,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48,-0.748693,-0.70906,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48
iter-3,3,UpperReek,2,0.0,0.0,0.0,0.0,-0.748693,-0.70906,-0.143658,-2.75734,-0.142533,-2.57406,-3.70043,-6.42123,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48,-0.748693,-0.70906,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48
iter-3,3,MidReek,1,218555967.83,37650738.31,28269281.22,17779421.85,-0.748693,-0.70906,-0.143658,-2.75734,-0.142533,-2.57406,-3.70043,-6.42123,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48,-0.748693,-0.70906,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48
iter-3,3,MidReek,2,0.0,0.0,0.0,0.0,-0.748693,-0.70906,-0.143658,-2.75734,-0.142533,-2.57406,-3.70043,-6.42123,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48,-0.748693,-0.70906,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48
iter-3,3,LowerReek,1,134108494.43,27890845.93,22488745.54,14143864.88,-0.748693,-0.70906,-0.143658,-2.75734,-0.142533,-2.57406,-3.70043,-6.42123,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48,-0.748693,-0.70906,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48
iter-3,3,LowerReek,2,0.0,0.0,0.0,0.0,-0.748693,-0.70906,-0.143658,-2.75734,-0.142533,-2.57406,-3.70043,-6.42123,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48,-0.748693,-0.70906,0.71836,0.00174847,0.720223,0.0026665,0.000199327,3.79117e-07,1,1702.48
