SWAT,CONIDX,PRESSURE,DEPTH,SGAS,CONJPOS,CONIPOS,CONKPOS,WELLMODEL,DRAWDOWN,DATE,WELL,CONBPRES
0.8331682085990906,20,287.7710876464844,1638.4842529296875,0.0,48,36,29,STANDARD,0,2018-09-12,R_A4,287.7710876464844
0.6512565016746521,21,281.13134765625,1647.001220703125,0.0,48,37,29,STANDARD,0,2018-09-12,R_A4,281.13134765625
0.17259392142295837,22,281.6636047363281,1652.7518310546875,0.0,48,38,29,STANDARD,0,2018-09-12,R_A4,281.6636047363281
0.2196524292230606,23,281.6507263183594,1655.163818359375,0.0,47,38,29,STANDARD,0,2018-09-12,R_A4,281.6507263183594
1.0,1,276.3957824707031,1695.6873779296875,-1.560222762618524e-13,42,17,1,STANDARD,0,2018-11-07,R_A6,276.3957824707031
1.0,2,276.5173645019531,1697.244384765625,-9.498042001336582e-14,42,17,2,STANDARD,0,2018-11-07,R_A6,276.5173645019531
1.0,3,276.6161804199219,1698.80126953125,-4.5190129307863536e-14,42,17,3,STANDARD,0,2018-11-07,R_A6,276.6161804199219
1.0,4,276.6969299316406,1700.3582763671875,-3.905968769452907e-14,42,17,4,STANDARD,0,2018-11-07,R_A6,276.6969299316406
1.0,5,276.78314208984375,1701.915283203125,-4.639017170621554e-14,42,17,5,STANDARD,0,2018-11-07,R_A6,276.78314208984375
1.0,6,276.8967590332031,1703.4722900390625,-2.6368009338473275e-12,42,17,6,STANDARD,0,2018-11-07,R_A6,276.8967590332031
1.0,7,276.7542419433594,1705.0291748046875,-4.256100246541328e-12,42,17,7,STANDARD,0,2018-11-07,R_A6,276.7542419433594
1.0,8,276.92791748046875,1706.586181640625,-2.994924403962318e-12,42,17,8,STANDARD,0,2018-11-07,R_A6,276.92791748046875
1.0,9,277.48602294921875,1708.14306640625,-1.7000211459915204e-13,42,17,9,STANDARD,0,2018-11-07,R_A6,277.48602294921875
1.0,10,277.5827941894531,1709.7000732421875,0.0,42,17,10,STANDARD,0,2018-11-07,R_A6,277.5827941894531
1.0,11,278.384033203125,1711.6126708984375,1.5643460485326166e-11,42,17,11,STANDARD,0,2018-11-07,R_A6,278.384033203125
1.0,12,278.5987854003906,1713.8812255859375,7.44468115626562e-12,42,17,12,STANDARD,0,2018-11-07,R_A6,278.5987854003906
1.0,13,278.8258361816406,1716.149658203125,5.833563883686499e-13,42,17,13,STANDARD,0,2018-11-07,R_A6,278.8258361816406
1.0,14,279.0412292480469,1718.4180908203125,3.001792065783493e-13,42,17,14,STANDARD,0,2018-11-07,R_A6,279.0412292480469
1.0,15,279.26220703125,1720.6865234375,2.659781845725656e-13,42,17,15,STANDARD,0,2018-11-07,R_A6,279.26220703125
1.0,16,279.6407775878906,1722.9549560546875,8.597887891014996e-14,42,17,16,STANDARD,0,2018-11-07,R_A6,279.6407775878906
1.0,17,279.8750915527344,1725.223388671875,1.478120333379615e-13,42,17,17,STANDARD,0,2018-11-07,R_A6,279.8750915527344
1.0,18,280.0481872558594,1726.9530029296875,1.164649025007028e-13,42,17,18,STANDARD,0,2018-11-07,R_A6,280.0481872558594
1.0,19,280.1056823730469,1728.416259765625,1.2211334374234717e-11,42,17,26,STANDARD,0,2018-11-07,R_A6,280.1056823730469
1.0,20,280.572021484375,1730.1522216796875,6.503933242668625e-12,42,17,27,STANDARD,0,2018-11-07,R_A6,280.572021484375
1.0,21,281.3729248046875,1731.88818359375,4.735692552107951e-18,42,17,28,STANDARD,0,2018-11-07,R_A6,281.3729248046875
1.0,22,281.33099365234375,1733.6241455078125,1.6626925882356894e-18,42,17,29,STANDARD,0,2018-11-07,R_A6,281.33099365234375
1.0,23,280.9157409667969,1735.3602294921875,1.94743066074185e-13,42,17,30,STANDARD,0,2018-11-07,R_A6,280.9157409667969
