CONJPOS,CONIPOS,DATE,DEPTH,SWAT,PRESSURE,SGAS,WELLMODEL,CONIDX,CONBPRES,WELL,DRAWDOWN,CONKPOS
42,17,2018-11-07,1712.1427001953125,1.0,281.052978515625,-8.109861740490665e-12,STANDARD,12,281.052978515625,R_A6,0,12
42,17,2018-11-07,1714.433837890625,1.0,281.2938232421875,-9.306773017178638e-13,STANDARD,13,281.2938232421875,R_A6,0,13
42,17,2018-11-07,1716.7249755859375,1.0,281.5107727050781,-5.937977973907715e-13,STANDARD,14,281.5107727050781,R_A6,0,14
42,17,2018-11-07,1719.01611328125,1.0,281.7279968261719,-2.2841117560713775e-13,STANDARD,15,281.7279968261719,R_A6,0,15
42,17,2018-11-07,1721.3072509765625,1.0,282.0903015136719,-1.769066935043001e-13,STANDARD,16,282.0903015136719,R_A6,0,16
42,17,2018-11-07,1723.598388671875,1.0,282.3074951171875,-2.226860324828009e-13,STANDARD,17,282.3074951171875,R_A6,0,17
42,17,2018-11-07,1725.1202392578125,1.0,282.45159912109375,-2.3814839531823007e-13,STANDARD,18,282.45159912109375,R_A6,0,18
42,17,2018-11-07,1726.350341796875,1.0,282.0362243652344,-6.266812156013879e-13,STANDARD,19,282.0362243652344,R_A6,0,26
42,17,2018-11-07,1728.0582275390625,1.0,282.5585021972656,-7.255696152404234e-13,STANDARD,20,282.5585021972656,R_A6,0,27
42,17,2018-11-07,1729.7659912109375,1.0,283.3951721191406,-1.4567681460897212e-18,STANDARD,21,283.3951721191406,R_A6,0,28
42,17,2018-11-07,1731.473876953125,1.0,283.6537170410156,-9.047166457646271e-20,STANDARD,22,283.6537170410156,R_A6,0,29
42,17,2018-11-07,1733.181640625,1.0,282.6964416503906,-8.12600448084691e-14,STANDARD,23,282.6964416503906,R_A6,0,30
