SWAT,CONBPRES,CONIPOS,CONIDX,DEPTH,SGAS,CONJPOS,WELL,WELLMODEL,DRAWDOWN,PRESSURE,DATE,CONKPOS
1.0,284.40509033203125,17,14,1718.7392578125,-4.924919306689074e-20,42,R_A6,STANDARD,0,284.40509033203125,2018-11-07,14
1.0,284.6409912109375,17,15,1721.0537109375,-2.87245576292428e-20,42,R_A6,STANDARD,0,284.6409912109375,2018-11-07,15
1.0,285.08721923828125,17,16,1723.3681640625,-4.725424345574024e-21,42,R_A6,STANDARD,0,285.08721923828125,2018-11-07,16
1.0,285.3954772949219,17,17,1725.6826171875,-8.057777988793583e-21,42,R_A6,STANDARD,0,285.3954772949219,2018-11-07,17
1.0,285.576416015625,17,18,1727.2991943359375,-7.04472326869264e-21,42,R_A6,STANDARD,0,285.576416015625,2018-11-07,18
1.0,285.5606689453125,17,19,1728.6287841796875,-1.4235338902337187e-18,42,R_A6,STANDARD,0,285.5606689453125,2018-11-07,27
1.0,286.0970764160156,17,20,1730.3692626953125,-7.590014913342632e-19,42,R_A6,STANDARD,0,286.0970764160156,2018-11-07,28
1.0,286.8248291015625,17,21,1732.1097412109375,-1.2796803982958232e-24,42,R_A6,STANDARD,0,286.8248291015625,2018-11-07,29
1.0,287.157958984375,17,22,1733.8502197265625,-1.1406115176687322e-25,42,R_A6,STANDARD,0,287.157958984375,2018-11-07,30
1.0,286.4492492675781,17,23,1735.5906982421875,-1.507654022627299e-19,42,R_A6,STANDARD,0,286.4492492675781,2018-11-07,31
