SWAT,WELLMODEL,DATE,CONBPRES,PRESSURE,CONJPOS,SGAS,CONKPOS,CONIPOS,DRAWDOWN,DEPTH,WELL,CONIDX
1.0,STANDARD,2018-11-07,278.26361083984375,278.26361083984375,42,-1.0378155583176674e-12,9,17,0,1708.3060302734375,R_A6,9
1.0,STANDARD,2018-11-07,278.107177734375,278.107177734375,42,-8.01685801077312e-11,10,17,0,1709.869873046875,R_A6,10
1.0,STANDARD,2018-11-07,278.3088684082031,278.3088684082031,42,7.826945688793607e-12,11,17,0,1711.8466796875,R_A6,11
1.0,STANDARD,2018-11-07,278.53521728515625,278.53521728515625,42,4.782326878255416e-12,12,17,0,1714.2362060546875,R_A6,12
1.0,STANDARD,2018-11-07,278.7740478515625,278.7740478515625,42,3.0723115566379244e-13,13,17,0,1716.6258544921875,R_A6,13
1.0,STANDARD,2018-11-07,279.0012512207031,279.0012512207031,42,3.8211125344585206e-13,14,17,0,1719.0155029296875,R_A6,14
1.0,STANDARD,2018-11-07,279.3831787109375,279.3831787109375,42,9.507215978019068e-13,15,17,0,1721.4051513671875,R_A6,15
1.0,STANDARD,2018-11-07,279.6427307128906,279.6427307128906,42,1.0102133973094451e-12,16,17,0,1723.7947998046875,R_A6,16
1.0,STANDARD,2018-11-07,279.91607666015625,279.91607666015625,42,8.665414848348096e-13,17,17,0,1726.1844482421875,R_A6,17
1.0,STANDARD,2018-11-07,280.0728454589844,280.0728454589844,42,2.0992554211878706e-13,18,17,0,1727.5791015625,R_A6,18
1.0,STANDARD,2018-11-07,280.0411071777344,280.0411071777344,42,1.381960258034498e-11,24,17,0,1728.650146484375,R_A6,19
1.0,STANDARD,2018-11-07,280.4856262207031,280.4856262207031,42,4.4146457238387676e-17,25,17,0,1730.392578125,R_A6,20
1.0,STANDARD,2018-11-07,281.2127685546875,281.2127685546875,42,2.212785562684684e-17,26,17,0,1732.135009765625,R_A6,21
1.0,STANDARD,2018-11-07,281.600830078125,281.600830078125,42,3.2875228450881423e-18,27,17,0,1733.87744140625,R_A6,22
1.0,STANDARD,2018-11-07,280.8813171386719,280.8813171386719,42,8.016049609304524e-15,28,17,0,1735.619873046875,R_A6,23
